time_s,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
-0.08012460500003726,0.6528540262259929,-0.2681654152455574,0.31480412890628345,1.9464175620332393,-2.3813722204871173,0.037226938576409345,0.0,0.0,0.0,0.0,0.0,0.0
-0.07211721700014095,0.6528385301238822,-0.2682163177697236,0.31480917993820323,1.9463903301008831,-2.381368372645212,0.037271187662809444,0.0,0.0,0.0,0.0,0.0,0.0
-0.06409936699992613,0.6528285246275087,-0.2682252954436193,0.3148126550404212,1.9463792859186884,-2.3813534613974747,0.037293953728209976,0.0,0.0,0.0,0.0,0.0,0.0
-0.05612425600020288,0.6528420353556316,-0.26822176485525956,0.31481080453446864,1.9464059234564588,-2.3814205986727464,0.03727479131591475,0.0,0.0,0.0,0.0,0.0,0.0
-0.04812152500016964,0.6528378581225109,-0.26818997730490024,0.3148133325862328,1.9464055543055485,-2.3813887896191384,0.03728998563057172,0.0,0.0,0.0,0.0,0.0,0.0
-0.040151266000066244,0.6528381933442353,-0.2681933710488795,0.3148222340484593,1.946394420144978,-2.381342321467221,0.037298249572662624,0.0,0.0,0.0,0.0,0.0,0.0
-0.03216626599987649,0.6528520240401132,-0.26818605792653316,0.31482889523175905,1.946432090352824,-2.3813638724439605,0.037341200713584745,0.0,0.0,0.0,0.0,0.0,0.0
-0.02402223699982642,0.6528366135194413,-0.2681961610466916,0.3148258285004967,1.9464389916348122,-2.3814039266008544,0.03729041658766895,0.0,0.0,0.0,0.0,0.0,0.0
-0.016058061999956408,0.6528259675112704,-0.26819455773920836,0.31484620332312824,1.9464483567781348,-2.3814172907474895,0.037318907469631075,0.0,0.0,0.0,0.0,0.0,0.0
-0.008130875000006199,0.6528393505150106,-0.2681841712462919,0.31483033457308074,1.9464469038101992,-2.381320936841618,0.03729907617026207,0.0,0.0,0.0,0.0,0.0,0.0
0.00022096300017437898,0.6528343994092028,-0.2682052168894997,0.3148349602682023,1.9463964175759423,-2.3814072886026834,0.037275890307435465,0.0,0.0,0.0,0.0,0.0,0.0
0.007927150999876176,0.6528545103805875,-0.2681842397965191,0.3148308077597257,1.946439524121322,-2.3813406296532564,0.03726198951307099,0.0,0.0,0.0,0.0,0.0,0.0
0.015865322000081505,0.6528300281926774,-0.2681951805746599,0.314845313177205,1.9464818623769204,-2.3813687127180025,0.03728919039539026,0.0,0.0,0.0,0.0,0.0,0.0
0.02386883500003023,0.6528405340114156,-0.2682000806324002,0.314809698177639,1.9464276303831842,-2.3813580836231654,0.03729919759728036,0.0,0.0,0.0,0.0,0.0,0.0
0.03194408499985002,0.6528472640515143,-0.26818916865936204,0.3148367831752814,1.9465009799324011,-2.3813630756102633,0.03730285250173659,0.0,0.0,0.0,0.0,0.0,0.0
0.039882485999896744,0.6528459995896464,-0.2681840604209048,0.31482693057253,1.9464099636065453,-2.3813636755745433,0.03728916227332872,0.0,0.0,0.0,0.0,0.0,0.0
0.04783897000015713,0.652828950830249,-0.26821377503506433,0.3148220212502302,1.9464100788888206,-2.3813631594731444,0.037257839102541525,0.0,0.0,0.0,0.0,0.0,0.0
0.055871464000119886,0.6528429445504982,-0.26819822002477106,0.31482256632802075,1.9464336752457105,-2.3813971416618824,0.037303174368556465,0.0,0.0,0.0,0.0,0.0,0.0
0.06385692200001358,0.6528328114125891,-0.2681944839891393,0.3148212913657226,1.9464401676879126,-2.3814047870541017,0.0372650697743509,0.0,0.0,0.0,0.0,0.0,0.0
0.07189818300003026,0.6528450476430927,-0.26818995756591996,0.314839612678847,1.9464441516102529,-2.3813786121402076,0.03729016235769107,0.0,0.0,0.0,0.0,0.0,0.0
0.07991594900022392,0.6528275551156603,-0.26820311038982186,0.3148134644768893,1.9463987659374575,-2.381345606752648,0.03716682138718953,0.0,0.0,0.0,0.0,0.0,0.0
0.08794716500005961,0.6528520319649439,-0.26819958106880404,0.3148461590890104,1.9464470200132094,-2.3814162700620733,0.03734358503732015,0.0,0.0,0.0,0.0,0.0,0.0
0.09584477499993227,0.6528431460235735,-0.26819187811990436,0.3147956530073902,1.9464525147963234,-2.3813280203863956,0.0372860862985437,0.0,0.0,0.0,0.0,0.0,0.0
0.10380537199989703,0.6528529651885121,-0.26818664464876263,0.3148397565043715,1.946498301763952,-2.3814214987917897,0.037294680968892706,0.0,0.0,0.0,0.0,0.0,0.0
0.11185945599982006,0.6528223772524268,-0.268198480978634,0.3148292013487961,1.946427673485545,-2.3813259248503935,0.03728361905285484,0.0,0.0,0.0,0.0,0.0,0.0
0.1198688790000233,0.6528471565789763,-0.2681748605397831,0.3148350311748831,1.9464912262224625,-2.3813184059153514,0.0372887556577348,0.0,0.0,0.0,0.0,0.0,0.0
0.12791292900010376,0.6528412836217646,-0.2682084693902605,0.31484581442574283,1.9464040757705727,-2.3813878786457567,0.037313415676420415,0.0,0.0,0.0,0.0,0.0,0.0
0.13590199700001904,0.65284175290839,-0.26819169196350134,0.3148283380704848,1.946405615905737,-2.3813567290101463,0.03727428646041888,0.0,0.0,0.0,0.0,0.0,0.0
0.14388478999990184,0.6528415636117085,-0.26819913618662444,0.3148396835855431,1.9464238095682262,-2.3813834843920882,0.03730178265811876,0.0,0.0,0.0,0.0,0.0,0.0
0.1518289199998435,0.6528348857525015,-0.26820034329998343,0.31482757591282406,1.9463839011522284,-2.38139248457058,0.03732643175674323,0.0,0.0,0.0,0.0,0.0,0.0
0.15980765899985272,0.6528376941116993,-0.26820348255736753,0.3148462350022544,1.9464490614570342,-2.3814174633810916,0.03729116346429958,0.0,0.0,0.0,0.0,0.0,0.0
0.16788959099994827,0.6528343234968819,-0.26820853112546,0.3147985952493055,1.946422909222915,-2.3813194206697954,0.03726864064285837,0.0,0.0,0.0,0.0,0.0,0.0
0.1759111110000049,0.6528531175343737,-0.26820310204482467,0.31481319876357916,1.9464515798676494,-2.3812964622756136,0.03726911634801032,0.0,0.0,0.0,0.0,0.0,0.0
0.18396517300016058,0.6528576127275992,-0.2681869105256175,0.3148057314809562,1.9464284213757173,-2.381326594907177,0.03728644731884791,0.0,0.0,0.0,0.0,0.0,0.0
0.19188109800006714,0.652837316720336,-0.26820676764570933,0.314841091058244,1.9464050724327342,-2.381388479924767,0.037287523411136385,0.0,0.0,0.0,0.0,0.0,0.0
0.19982745100014654,0.6528395022811381,-0.26818309342309044,0.3148460885482033,1.9464811496437808,-2.381304554224741,0.037286166187071014,0.0,0.0,0.0,0.0,0.0,0.0
0.20785972800013042,0.6528448581986301,-0.26819740180282425,0.31485095840563637,1.9464197413002795,-2.3814407247400036,0.037319484291208606,0.0,0.0,0.0,0.0,0.0,0.0
0.2158303729997897,0.6528500776638386,-0.2681929127069635,0.3148273605533812,1.9464420407398837,-2.3813775023664867,0.03734194404094826,0.0,0.0,0.0,0.0,0.0,0.0
0.22383794600000329,0.6528388815905176,-0.26818792333386376,0.3148430608700142,1.9464355402365037,-2.3813973642064115,0.03727855446427349,0.0,0.0,0.0,0.0,0.0,0.0
0.23186414900010277,0.652835362825618,-0.2681970888390236,0.31482736315346255,1.9464288672464056,-2.3813900839801048,0.03728846438707154,0.0,0.0,0.0,0.0,0.0,0.0
0.23983173599981455,0.6528438521884554,-0.2681919939042739,0.3148255230872164,1.9464427425378168,-2.381346313104292,0.037300386427469814,0.0,0.0,0.0,0.0,0.0,0.0
0.24783554799978447,0.6528550046986591,-0.26820224035083906,0.31483666550031597,1.9464220670692978,-2.381414128946386,0.03736920728240691,0.0,0.0,0.0,0.0,0.0,0.0
0.2558335819999229,0.6528468996716283,-0.26819355619912827,0.31481607127258276,1.9463944276856273,-2.3813743844163784,0.0373138892894826,0.0,0.0,0.0,0.0,0.0,0.0
0.2638071259998469,0.6528280047129849,-0.26822078159825646,0.3148349602682023,1.9463534654360712,-2.3814422204535983,0.03727529800893269,0.0,0.0,0.0,0.0,0.0,0.0
0.2718669119999504,0.6528265569400885,-0.26821340545573,0.3148517009976471,1.9464140403003554,-2.3814014291006216,0.03731423415055029,0.0,0.0,0.0,0.0,0.0,0.0
0.27988811700015503,0.6528380827041748,-0.2681795356937485,0.3148228260182594,1.9464306794564352,-2.3813911434112796,0.03726557118865997,0.0,0.0,0.0,0.0,0.0,0.0
0.28798044599989225,0.6528345569294828,-0.26821350643283765,0.3148041997997504,1.9463684211005157,-2.381399212803962,0.03723371047246576,0.0,0.0,0.0,0.0,0.0,0.0
0.29588791200012565,0.6528435420331079,-0.26820768657880795,0.3148429285985179,1.9464184776659517,-2.381407961110832,0.03732847693877006,0.0,0.0,0.0,0.0,0.0,0.0
0.3038659280000502,0.6528309905608725,-0.26821519246603753,0.3148139206730204,1.9463430963028105,-2.3813969310944794,0.037258850330510344,0.0,0.0,0.0,0.0,0.0,0.0
0.31187529499993616,0.6528250219392255,-0.2682192366936555,0.31482328696126155,1.946373823575718,-2.38140597061679,0.03722030378589913,0.0,0.0,0.0,0.0,0.0,0.0
0.3198723380000956,0.6528363865746742,-0.26820774266845254,0.31480574914962434,1.9463813746410472,-2.3813553437970048,0.037244553313403095,0.0,0.0,0.0,0.0,0.0,0.0
0.3279468400000951,0.6528492350223282,-0.26818344143262524,0.3148329194991062,1.9464439867340289,-2.3813470907985357,0.037275680828815376,0.0,0.0,0.0,0.0,0.0,0.0
0.3359011630000168,0.6528428153556056,-0.26821584996593995,0.3148137612926888,1.9464003128166223,-2.381381937723716,0.03727258279286699,0.0,0.0,0.0,0.0,0.0,0.0
0.34388393200015344,0.6528445938285895,-0.26820182001630666,0.3148248897657747,1.9463708787940002,-2.381373581346167,0.037286486394810345,0.0,0.0,0.0,0.0,0.0,0.0
0.3518084379998072,0.6528489065634967,-0.2682239150685572,0.31483722674081727,1.9464050442115655,-2.3814199046669793,0.03730068689493599,0.0,0.0,0.0,0.0,0.0,0.0
0.35987375100012287,0.6528388053082956,-0.2681965006434784,0.31483348190182886,1.9464062549295595,-2.3814213179763755,0.037278516793948724,0.0,0.0,0.0,0.0,0.0,0.0
0.36784598399981405,0.6528372771353931,-0.2682089784761923,0.3148044125585467,1.9463803413916456,-2.381354760508508,0.037270456495241785,0.0,0.0,0.0,0.0,0.0,0.0
0.3758742469999561,0.6528412628268518,-0.2681957790069565,0.31481988293446783,1.9464223289298102,-2.381378865504077,0.037210377316960704,0.0,0.0,0.0,0.0,0.0,0.0
0.3839917959999184,0.6528542967997899,-0.26820326456438776,0.3147962085800031,1.9463705706470753,-2.3813734913031905,0.03728586346058431,0.0,0.0,0.0,0.0,0.0,0.0
0.3919147689998681,0.6528337419768658,-0.26819686580011237,0.3148093127245535,1.9464494235769814,-2.3813228782553093,0.037219416988338846,0.0,0.0,0.0,0.0,0.0,0.0
0.3998598220000531,0.6528428367608442,-0.26820757091032527,0.3148130581881939,1.946399753492109,-2.3814133184046553,0.03731539756190949,0.0,0.0,0.0,0.0,0.0,0.0
0.40785115600010613,0.6528508821381267,-0.268172089508155,0.3148252394867243,1.9465076524705227,-2.3813397109303316,0.037251983236457356,0.0,0.0,0.0,0.0,0.0,0.0
0.4158538729998327,0.652859005921313,-0.2681909531213962,0.3148257391481258,1.9464547799836438,-2.3813611218014503,0.03724990045182711,5.894817992368762e-05,-8.915036238141011e-06,-0.00021906969655304665,4.764376026242034e-05,0.00031600793596257143,-3.9755605605483885e-08
0.4238386219999484,0.6528568811004106,-0.2681845899230518,0.3148069971393618,1.9464349440180506,-2.3813342609690147,0.03724829513030103,0.00041259657673800885,-6.239408794833718e-05,-0.001533476696679716,0.00033347997808738265,0.002212059699957825,-2.782892609614521e-07
0.4319384999998874,0.6528475181541719,-0.2681903383577012,0.31481044562269306,1.946426158974887,-2.381352800769094,0.037235478360665986,0.00041260346171659377,-6.240015485356253e-05,-0.0015334623789656663,0.0003335063478702145,0.0022120557244095216,-2.782892609614521e-07
0.43990639100002227,0.6528590879669401,-0.26817554089093143,0.3148136903861247,1.9464495632810142,-2.3813544993366276,0.03726458959381703,0.0002569983993295518,-3.8860928109111304e-05,-0.0009551352457228431,0.0002076939527901782,0.0013777996013461427,-1.733344465223679e-07
0.44789574300011736,0.6528625485059929,-0.26820117791752046,0.31476968984469994,1.946392383804781,-2.3813699712534673,0.03722111337523106,0.000610518532280278,-9.233968659929208e-05,-0.0022695857048562994,0.0004936299692576906,0.0032738362603773104,-4.118680946373145e-07
0.45586255199987136,0.6528612194910781,-0.26821036047206187,0.3147772279096804,1.9463823020496682,-2.381356158098345,0.0372184870390287,0.0016124685497304206,-0.0002424041875832103,-0.0018138297876966582,0.000241666608354466,0.0015536782851963116,-4.28038151367216e-06
0.46390327200015236,0.6528824331343471,-0.2682113309406437,0.31479517622663733,1.9463458023862124,-2.381430614102798,0.037224192757799375,0.0013484440874147372,-0.00020246808592652753,-0.0008324031181177133,2.818804149764181e-05,0.0001379676357416721,-4.102363398712008e-06
0.47188147699989713,0.6528903162144227,-0.2682064678692008,0.3148142023304291,1.9464433437073196,-2.3813471464468576,0.03727295604115666,0.000858331379538253,-0.000128330923717019,0.0009678506255317707,-0.00036256156371993945,-0.0024532868565654655,-3.7553328940499508e-06
0.47996238899986565,0.6529068797079142,-0.2681981506719243,0.31478602397041056,1.94644127973518,-2.3813420084019867,0.03720862634453551,0.0037934954602873005,-0.0005694172562694386,-0.002118790649774201,2.2606769470276877e-05,9.558192968579272e-06,-1.1712302103266391e-05
0.48794181599987496,0.6529209411132993,-0.2681964237057768,0.31478603231729696,1.9464284392162177,-2.381326909185563,0.037286092101193706,0.0018901715661041123,-0.0002835798358893066,-0.0007241736795194193,-7.295895290635802e-05,-0.0005577957604050369,-6.089283516428339e-06
0.4958732069999314,0.6529399738640292,-0.26818992061837477,0.31480086327729717,1.946476811842941,-2.381298830753761,0.03727315554838193,0.003945834640958178,-0.0005905336994504629,0.0024162427781319095,-0.001149958528643543,-0.007828778050706201,-1.5713030389691055e-05
0.5038787970001977,0.6529754963252802,-0.26820236948656356,0.3148257480255174,1.9465273014900935,-2.3813711286622046,0.0373972242824546,0.0035750887128655415,-0.0005366340652314165,-0.0018364472127315363,9.043997644208884e-06,-7.242948604140062e-05,-1.05632840207531e-05
0.5118694060001872,0.6529860997433985,-0.2682078294472022,0.31478643721959104,1.9464516888033139,-2.3813876232845193,0.03722529583804786,0.001619063303159485,-0.00024534954780114013,-0.0007122366091727565,0.0006451246372644453,0.0042593363518337365,9.211644085310592e-06
0.5198491520000061,0.6530265083549819,-0.26820067273888487,0.31480165017164463,1.9464767657237665,-2.3813943371309994,0.03734619989626534,0.0033383947526608136,-0.0005011207697969212,0.0028482359401636034,-0.0006671415064948387,-0.004572733529775679,-3.2092964537891675e-06
0.52794626900004,0.6530360425330874,-0.2682153035511834,0.3148214564463493,1.9465207961137065,-2.381422643477423,0.037347342245081405,0.003015934771641136,-0.0004544675475721483,-0.003700949368702854,0.0008278086451776823,0.00542116246901748,-1.5249183075421426e-06
0.5359373780001988,0.6530614237864227,-0.26823712229621616,0.3148088904004442,1.9464451861080805,-2.381412451139189,0.03727736731285887,0.005282131573250246,-0.0007947515403267188,0.002929958616078443,-0.00035997026645629804,-0.002582948160471484,2.3238520637953014e-06
0.5438732050001818,0.6530987062917528,-0.2682303090809413,0.3148230937458887,1.9464242761655424,-2.381384128393277,0.037328647926870774,0.0024510158913140004,-0.0003730526265724247,0.00021985039018162242,0.0012455717443988616,0.00825391091481081,2.5518917501813096e-05
0.5518854820002161,0.6531417778217765,-0.26821418884135134,0.3148183140458302,1.9464366038936982,-2.381372247706998,0.03738331801657976,0.005074795366367643,-0.0007625751886298866,0.0003520015422751089,-0.00016487557731447063,-0.0012808002659685479,-5.2178702733624595e-06
0.5598844709998048,0.6531744456608488,-0.2682405624115598,0.31483845591733606,1.9465136456329306,-2.3813835296215853,0.03739609800015245,0.005190407589998701,-0.0007786061272565161,0.0017572339488415869,-0.0008195050818371752,-0.0056615131952843945,-1.261812965861707e-05
0.5678995610001039,0.6532099605591261,-0.2682459074706193,0.31485702877806504,1.9465041625577433,-2.381401763389801,0.03741019032821984,0.003545244335176353,-0.0005367625752344741,-0.000356845074113407,0.001091010663274939,0.0071783822328034715,1.8920367159590127e-05
0.5758893739998712,0.653234368551522,-0.26824957773104313,0.3148445323345217,1.946457257469765,-2.3814310378698087,0.03739875720074442,0.00518159946079861,-0.0007788800943295428,0.001672589578644241,-0.00035022799854855097,-0.0025197669302016654,-3.1506029789795237e-06
0.5839670380000825,0.6532712835484593,-0.26825622634229307,0.31484586941564263,1.9464752295044654,-2.38142586754521,0.037438622281525835,0.005097777583050228,-0.0007024670243344585,-0.0009261186170027493,-0.00045497819619550253,-0.003227894211962636,7.233882516272668e-05
0.5918680770000719,0.6533299649226,-0.26825346194298544,0.31483250916804106,1.9464829893838964,-2.3814346048018766,0.037375453928497435,0.004455291746097742,-0.0006104765033280139,0.0016603188634849787,0.0004928495239816864,0.0031511267908707966,0.00010447131885599016
0.5998744879998412,0.6533581665285022,-0.2682715409201235,0.3148554701359557,1.946417942558012,-2.381409395961295,0.03740868792993744,0.0061094709767228455,-0.0008554522742502394,0.0013676638273582994,-0.0005606909165046698,-0.003961769395403083,7.991864595692802e-05
0.6078640579999046,0.6534234072299492,-0.26827191584934834,0.31487430377202447,1.9464873551107844,-2.3814770105622936,0.03754810435535549,0.005213166312499521,-0.0007208529421975894,4.5853988025714516e-05,-0.00028687364746552465,-0.0021026943087916806,8.022545244879905e-05
0.6158894499999406,0.6534530209301014,-0.26825875801709753,0.31488912427621024,1.9464851190150285,-2.38144037641291,0.037469244816061495,0.005305757831244847,-0.0007350697827398843,0.0013738734729667238,-0.0003836649082526805,-0.0026677616418315946,-0.00037453193215071675
0.6238276680001036,0.6535078448391586,-0.26828353219035983,0.31487780685623457,1.9465036773411666,-2.3814347628526966,0.037479540023246986,0.005804416206868742,-0.000810459402717171,0.0007034671351709499,-0.00020232498456060254,-0.0014734399924155044,-0.00037411550770495154
0.6319760080000378,0.6535461637771547,-0.2682611416875114,0.3148907562598481,1.9464773638003148,-2.381523717609444,0.037490242912201974,0.004720328834857617,-0.0003453972085583936,-3.698544676394432e-05,-0.00017398637346538326,-0.0012449993710247304,5.852044580181598e-05
0.6399328239999704,0.6535930533159938,-0.26826434954972905,0.3148818710890604,1.9464982140952052,-2.381460439851977,0.03753838117274398,0.005686599594419133,-0.0004923553159314404,0.0012214009408310351,0.00014452301059769657,0.000859389486653178,7.031694412469678e-05
0.6478859690000718,0.6536361935479543,-0.268286280984505,0.3148862167263789,1.9464847251267774,-2.3814722062907197,0.037509853200805875,0.0050631399707736745,-0.00039753554139384883,0.0001286097488371658,-3.169758883439157e-05,-0.00030336545572877356,6.203859491807476e-05
0.6558811939999032,0.653691642263382,-0.26826307489256507,0.3149177573856778,1.9465640794798846,-2.38155009664265,0.03753540747669952,0.005131753462934615,-0.00018544218135654203,0.0002422655010910054,-0.00017933189581669003,-0.0012240923220500778,-3.2334618998334326e-06
0.6638780329999463,0.6537257134601662,-0.2682536216157956,0.3148791855649917,1.9464809214532184,-2.3814939288719468,0.037426682436076164,0.004748558262281293,-0.00012815285991545162,-0.00019491392047176617,-0.00020731576347327144,-0.0002882460965978254,-0.006274813379356633
0.6718507099999442,0.6537555516102098,-0.2682697000128336,0.3148904390623532,1.9464593893448787,-2.3814974815738217,0.03749052905546712,0.003897672272214528,-1.2167812084521245e-06,-0.0004057729066349497,0.00020188300157941412,0.0019155830147787939,-0.003074636833726272
0.6799006760002158,0.6538002140032114,-0.2682764003297699,0.314865793254376,1.9464454171782841,-2.3815097223032495,0.037491419168155536,0.005096540855050713,0.00014697881683749844,-0.000747166449616582,0.00030637229161639863,0.0022482213184885106,-0.0007477185893697553
0.6879621930002031,0.6538341474011669,-0.2682472971804316,0.3148626092578104,1.946446885680373,-2.381511490870872,0.037470232107720915,0.004104355781607328,0.0002975235132952901,-0.0004158185326754342,-6.819540652562061e-05,-0.0003127031220792986,-0.0002564688600932791
0.6958977590002178,0.653860084879947,-0.2682688626634139,0.3148906947849,1.9463748924940059,-2.381569228611297,0.03749660944963994,0.002912995252146495,0.0002947023937474899,-0.0011043634322292653,0.0011688969285497594,0.008526696455700181,-0.003393779281171672
0.703863156999887,0.6538983918674135,-0.26826523682560893,0.3148580229112428,1.9464237833622013,-2.3815102629204206,0.03744194341040054,0.0050395860635044434,-2.1304649886597355e-05,0.0006128231945936061,-3.997706879430627e-05,0.0001371092153546278,-0.002151272255910928
0.7118831409998165,0.6539170798658019,-0.2682691409492976,0.3148687179851494,1.946431946876553,-2.3815229263639717,0.03749563080680682,0.0034671519102845378,0.00021608130299128491,-0.0014949433025963179,1.9384159733530767e-05,0.0003403514002133733,-0.0008015432275062372
0.7198677880001014,0.6539588651366395,-0.26826607140728903,0.31483128007209776,1.9464112634105648,-2.3814601529320223,0.037360256715924876,0.0037429802635429057,-0.0003690622007765385,-0.0009432211315587998,0.0006429338524426658,0.004406761333331296,-0.0010117069710909128
0.7279415349998999,0.6540007197536006,-0.2682629664165644,0.31486114738629095,1.9464492887507354,-2.381481953395657,0.03740361631757714,0.004950457326493444,0.0013501359101209004,-0.0003068357549842998,0.00020967381773679498,0.001434871924263172,0.0020231834653809096
0.73585502800006,0.6540333700893466,-0.2682629175059084,0.3148307300627047,1.9464380752737667,-2.3814364814940716,0.03741346683704127,0.004304925325712425,0.0007374671200012948,-0.001143214201618037,0.00026621694504772145,0.0017931597224741258,0.0011701721658656462
0.743887660999917,0.654043126367715,-0.2682941884802098,0.31483651817371333,1.9463414977689333,-2.381519642202212,0.03733502918969977,0.005353640015194135,3.890909834723892e-05,0.001350371467718698,-0.00029200634059057943,-0.0020050443812681257,0.0005229988870229533
0.7518894849999924,0.6541146568273778,-0.26826018306560995,0.31482277459100033,1.9463779166801167,-2.3815060684659044,0.037274456117183705,0.004288783430363891,0.001990316838994625,-0.001221056886709834,0.0006877346040180091,0.004595287913148232,0.003210807024979326
0.7598502280002322,0.6541256229974688,-0.2682610575433234,0.31480075736531754,1.9463796838684273,-2.3813521525188603,0.0372637739363648,0.00578362332033571,0.0013064641358622139,0.001687430231557059,-0.00037953878612373193,-0.00261525547648683,0.002593135711908088
0.7679018260000703,0.6541671229825964,-0.26826724675153163,0.3148318990816621,1.9464104375934543,-2.381428767055716,0.037400775424354174,0.003463562557025704,0.000331279372499772,-0.0018515844389210435,0.00046307265238515954,0.0030815874337138433,0.0006912171761797432
0.7759048610000718,0.6541948445772592,-0.26827670075612364,0.31483122544831066,1.946422110113878,-2.3814443969614705,0.037350058498657565,0.006031119652648864,-5.4311240322321406e-05,0.0011355198664086716,-2.3496853708693548e-05,-0.00025791846189589793,0.0006929069862803706
0.7839316680001502,0.6542160157035125,-0.26828817624736945,0.3148128629179314,1.9463469681353984,-2.3814649387061877,0.037295402554203445,0.003820045562954558,-0.0001303705008518259,-0.0009613329467843229,0.00023696242574092433,0.0015514586361534877,0.00010215468890222273
0.7919029129998307,0.6542752775950791,-0.2682542508169482,0.3148209795558906,1.9464061657770824,-2.3814196728052215,0.03727346516262637,0.0048587514230049806,0.0010345700985285556,0.0009741447653584677,0.0005853826614665697,0.0038775894710620846,0.002022671202806166
0.7998804019998715,0.6543186728820993,-0.2682607306044187,0.314808452598771,1.9464286753633884,-2.381452598356107,0.03734206330960431,0.005588558749768869,0.0004933247660241035,0.00034727040187250706,-0.0002802566518329915,-0.0018926349209900221,0.0009923394001619414
0.8078710700001466,0.654351167048687,-0.2682678359079613,0.31479966795170966,1.9463946806083654,-2.381437317891882,0.03733967073309911,0.00332772168772263,0.00032234175353283197,-0.00042052719231814206,0.0010965195440738418,0.007407974007993816,0.00029055931014085714
