time_s,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
-0.02813248399979784,0.6578337641231843,-0.26828266873252143,0.3148136305449225,1.9462092178147448,-2.3814244633633948,0.03718205999616804,0.0,0.0,0.0,0.0,0.0,0.0
-0.020189277999634214,0.657858325036253,-0.26823384250668864,0.31482191631235423,1.9462862234631038,-2.3814370098396083,0.037231237785055396,0.0,0.0,0.0,0.0,0.0,0.0
-0.012251285999809625,0.6578589626739951,-0.2682531590322252,0.31482221123020304,1.9462381934691693,-2.3814019009480005,0.03718563298261358,0.0,0.0,0.0,0.0,0.0,0.0
-0.00422128199988947,0.657841770912302,-0.26823970710339895,0.3148093298403668,1.9462965884423375,-2.3813871732346388,0.0371742741426224,0.0,0.0,0.0,0.0,0.0,0.0
0.0037587810002150945,0.6578417520106976,-0.26824722746422913,0.3148050360382595,1.9462579995150495,-2.381461082591297,0.03720413262320102,0.0,0.0,0.0,0.0,0.0,0.0
0.011749408000468975,0.6578355718532768,-0.2682496660182189,0.3148496892917442,1.9462615120117082,-2.3814032378153187,0.03721301826360663,0.0,0.0,0.0,0.0,0.0,0.0
0.01986796500023047,0.657849595473035,-0.26825894834953695,0.31481516612303717,1.9462568562793416,-2.3814282699664475,0.03721313178354827,0.0,0.0,0.0,0.0,0.0,0.0
0.027831626000079268,0.6578564789703304,-0.2682429953366851,0.31479964404424443,1.9462152675249382,-2.38146392242967,0.037217934019973295,0.0,0.0,0.0,0.0,0.0,0.0
0.035719694000363233,0.6578482370325656,-0.2682515304067543,0.31483169439670133,1.9462461674424139,-2.381446247098932,0.03725455607487038,0.0,0.0,0.0,0.0,0.0,0.0
0.04376116000003094,0.657864026773221,-0.26826110435299444,0.31483688349440947,1.9462800372140232,-2.3814295056596797,0.037239765045056855,0.0,0.0,0.0,0.0,0.0,0.0
0.051777151000351296,0.6578527500264407,-0.26824775939573925,0.31485771379930627,1.9463008591680317,-2.381489013733779,0.03726057347576015,0.0,0.0,0.0,0.0,0.0,0.0
0.05975811900043482,0.6578317721706192,-0.2682718213312267,0.3148367106067884,1.9462100141800054,-2.381488598156888,0.03721515549005464,0.0,0.0,0.0,0.0,0.0,0.0
0.06780357000025106,0.6578412329509783,-0.2682588145828396,0.3148059076860567,1.9462423759088094,-2.381408212900541,0.03719813420243209,0.0,0.0,0.0,0.0,0.0,0.0
0.0758053720001044,0.6578474040293287,-0.26826359365954205,0.31485630624781974,1.9463190819102518,-2.3814833892938045,0.037271193821099294,0.0,0.0,0.0,0.0,0.0,0.0
0.08375809000062873,0.6578312588089452,-0.2682789565175481,0.3147913941579082,1.9462396541534426,-2.381434084207266,0.03714466371801818,0.0,0.0,0.0,0.0,0.0,0.0
0.0917920950005282,0.6578553660442761,-0.26824929114131757,0.31480143852996434,1.9462213828162074,-2.3814401056818815,0.037135875988507386,0.0,0.0,0.0,0.0,0.0,0.0
0.09979255100006412,0.6578327219106905,-0.26827308086806445,0.31483001686127843,1.9461953860583685,-2.3814683014607367,0.03719956430636079,0.0,0.0,0.0,0.0,0.0,0.0
0.1078376470004514,0.6578619954780829,-0.26825469959600773,0.3148180028827474,1.946217776697945,-2.381438254600844,0.037240587917560165,0.0,0.0,0.0,0.0,0.0,0.0
0.11586251900007483,0.6578414170948855,-0.2682577578734179,0.314816375009849,1.946234511531055,-2.381395748142799,0.03714493584723598,0.0,0.0,0.0,0.0,0.0,0.0
0.12394409700027609,0.6578520364486313,-0.2682571063689957,0.3148227472617094,1.9462349004595076,-2.381459545586759,0.037176174534829895,0.0,0.0,0.0,0.0,0.0,0.0
0.13187547600045946,0.657855215584738,-0.2682786591168569,0.3148398405620121,1.9462033702220862,-2.381448737051889,0.03723700754847068,0.0,0.0,0.0,0.0,0.0,0.0
0.1398749919999318,0.657855334213949,-0.26824815452184997,0.3148280335699676,1.9462967708404866,-2.3814512074917396,0.037204789904064145,0.0,0.0,0.0,0.0,0.0,0.0
0.1478497799998877,0.6578531788069669,-0.2682655847392947,0.314811646912432,1.9462537142363459,-2.3814542181104272,0.03718850921634356,0.0,0.0,0.0,0.0,0.0,0.0
0.155890224000359,0.657849691522002,-0.26826393734487347,0.3148477483679951,1.9462720720623952,-2.381511801852341,0.03725879245449557,0.0,0.0,0.0,0.0,0.0,0.0
0.16384846500022832,0.6578269248540407,-0.26825226866102697,0.3148313320602343,1.9462552974637006,-2.3814230946161805,0.03712134139760923,0.0,0.0,0.0,0.0,0.0,0.0
0.1719535239999459,0.6578468205401068,-0.2682552131410859,0.31482458981076455,1.9462307420617644,-2.381484799121306,0.03717819447077996,0.0,0.0,0.0,0.0,0.0,0.0
0.1798933890004264,0.6578405901451099,-0.26824596943126594,0.3148380327943035,1.946259183196249,-2.381461501586607,0.03717825634931756,0.0,0.0,0.0,0.0,0.0,0.0
0.18786219000048732,0.6578386418963941,-0.2682528823758236,0.3148364980078499,1.9463255654283989,-2.3814283081283842,0.03717655200130317,0.0,0.0,0.0,0.0,0.0,0.0
0.19592843200007337,0.6578464303612688,-0.26825738066382504,0.3148406831885258,1.946233967088045,-2.3814588621180413,0.03720213034957812,0.0,0.0,0.0,0.0,0.0,0.0
0.2038922570000068,0.6578413099012803,-0.2682660249591732,0.31481750903616434,1.9462187253688783,-2.381470140058517,0.037227972307977183,0.0,0.0,0.0,0.0,0.0,0.0
0.2118697650003014,0.6578357852165955,-0.2682580039580642,0.31482377249743093,1.9462469249371896,-2.381414606907339,0.03721182677770551,0.0,0.0,0.0,0.0,0.0,0.0
0.2199675230003777,0.6578333979568269,-0.26825762969924777,0.314837743458816,1.946265038792251,-2.381440781926413,0.03726699085118595,0.0,0.0,0.0,0.0,0.0,0.0
0.22788129900072818,0.657851266111001,-0.2682603098369433,0.31484408222794913,1.9462319617861412,-2.3814577046571612,0.03725392840429412,0.0,0.0,0.0,0.0,0.0,0.0
0.23586891100057983,0.6578378844018073,-0.26825944395752815,0.314810257948641,1.946223329833667,-2.3813813511668873,0.03716892777701451,0.0,0.0,0.0,0.0,0.0,0.0
0.24386323100043228,0.6578204963661917,-0.26826181709844465,0.3148150498628999,1.946229433945672,-2.3814519602949202,0.03718735969410464,0.0,0.0,0.0,0.0,0.0,0.0
0.2519279630005258,0.6578497721589157,-0.2682661894234898,0.31482135419463747,1.9462482750802457,-2.381447083648694,0.03720079785894662,0.0,0.0,0.0,0.0,0.0,0.0
0.2598253209998802,0.6578407213445169,-0.26823955725587306,0.3148107375065616,1.946278018695538,-2.381392372100286,0.037161238048501,0.0,0.0,0.0,0.0,0.0,0.0
0.26789752100012265,0.6578349701732001,-0.2682639793463453,0.3148367106067884,1.9462242955710518,-2.3814771038241482,0.0372157603701425,0.0,0.0,0.0,0.0,0.0,0.0
0.27592425500006357,0.6578539427774851,-0.2682512866312572,0.31480834505271776,1.9462336722688762,-2.3814274637925705,0.037187650964658515,0.0,0.0,0.0,0.0,0.0,0.0
0.28389830000014626,0.6578304388524084,-0.26827383781189157,0.3148223648565714,1.946194326353559,-2.3814677503692825,0.03722548032760918,0.0,0.0,0.0,0.0,0.0,0.0
0.2919108280002547,0.657822470180124,-0.2682693371738897,0.3148285875803305,1.9462016788940364,-2.381475668532769,0.03716089933840587,0.0,0.0,0.0,0.0,0.0,0.0
0.29986033600016526,0.6578542845791913,-0.268248004651128,0.31482944118515854,1.946263810602634,-2.381468347392281,0.03719236988621751,0.0,0.0,0.0,0.0,0.0,0.0
0.30785411600027146,0.6578434264727804,-0.268290196205063,0.314811717791656,1.9462194957595251,-2.3814699175504406,0.03719835244453734,0.0,0.0,0.0,0.0,0.0,0.0
0.3160218580005676,0.6578454618315731,-0.2682477952004839,0.3148411179666333,1.9462770501962021,-2.381455481588041,0.03721717499685363,0.0,0.0,0.0,0.0,0.0,0.0
0.323961333000625,0.6578417139635784,-0.26824612172546836,0.3148206736847522,1.9463061691082935,-2.381432730731792,0.037190057403247115,0.0,0.0,0.0,0.0,0.0,0.0
0.33192901000074926,0.6578309259722598,-0.2682445080694541,0.3148410235598354,1.9462727613864654,-2.3814812057814976,0.03721980113500329,0.0,0.0,0.0,0.0,0.0,0.0
0.33985484599998017,0.6578316829675394,-0.26825739459152076,0.314819107814163,1.9462565338417492,-2.381396410614147,0.037197591267736356,0.0,0.0,0.0,0.0,0.0,0.0
0.34785649700006616,0.6578373527058679,-0.2682412677874296,0.3148048070410746,1.9462529089075722,-2.3813899417171243,0.03718638093050898,0.0,0.0,0.0,0.0,0.0,0.0
0.35585460900074395,0.6578338134876363,-0.2682732367670679,0.3148285529150175,1.9462285242482742,-2.3814514227764394,0.037212529254504585,0.0,0.0,0.0,0.0,0.0,0.0
0.36387631700017664,0.6578474218586869,-0.26825750588774133,0.3148446327334283,1.946294642135184,-2.3814497418361995,0.03725544146674129,0.0,0.0,0.0,0.0,0.0,0.0
0.371921021000162,0.6578434646919058,-0.26826414024798934,0.31482466067698495,1.9462250862844628,-2.3814775097651117,0.03718924816471478,0.0,0.0,0.0,0.0,0.0,0.0
0.37988856100037083,0.6578487295297781,-0.2682566014408111,0.3148377407608902,1.9462485520930481,-2.381479215432126,0.03721769558021125,0.0,0.0,0.0,0.0,0.0,0.0
0.38781930999994074,0.6578564029670205,-0.2682419241260221,0.3148202201321079,1.9462929098039077,-2.3813494763349254,0.03711900797198737,0.0,0.0,0.0,0.0,0.0,0.0
0.39592652800001815,0.6578371694563055,-0.26826430977867904,0.31482848202262653,1.9462341803294476,-2.3814587124048154,0.037201476261319394,0.0,0.0,0.0,0.0,0.0,0.0
0.40385797700037074,0.6578497534093531,-0.26825786336848123,0.3148150952307097,1.9463043802299256,-2.3814004614374027,0.037199065956306815,0.0,0.0,0.0,0.0,0.0,0.0
0.4118767240006491,0.6578436669073202,-0.2682652703784477,0.31480920948130847,1.9462764166173105,-2.3814237065084,0.03719961020934966,0.0,0.0,0.0,0.0,0.0,0.0
0.41988478700022824,0.6578337874166654,-0.26827434876601336,0.3148073153521934,1.9461808544428103,-2.381448340420781,0.03718450499361794,0.0,0.0,0.0,0.0,0.0,0.0
0.42793316900042555,0.6578366599333721,-0.2682736659359906,0.31483449504045286,1.946242310798156,-2.3814391783681668,0.037210822200842854,0.0,0.0,0.0,0.0,0.0,0.0
0.43587839400061057,0.6578484783892063,-0.26824935797308164,0.3148475042301393,1.9462857135553595,-2.3814366786660432,0.03722882188282233,0.0,0.0,0.0,0.0,0.0,0.0
0.4439019629999166,0.657853047618523,-0.26825615045016843,0.3148369775670531,1.9462734241356885,-2.3814494087465614,0.037176345296427576,0.0,0.0,0.0,0.0,0.0,0.0
0.45182851200024743,0.6578297703251946,-0.26826210470492173,0.31483325229984627,1.946220459104621,-2.3814706639133143,0.03717513456041128,0.0,0.0,0.0,0.0,0.0,0.0
0.4598473930000182,0.6578449886612473,-0.2682466301812092,0.314821575625972,1.946264561641727,-2.381436659156788,0.037150305652521774,0.0,0.0,0.0,0.0,0.0,0.0
0.4678662650003389,0.657836342758111,-0.26825366160495845,0.3148394404352786,1.9462122235182246,-2.3814899010225483,0.037165219941653796,0.0,0.0,0.0,0.0,0.0,0.0
0.4759223300006852,0.6578366018367688,-0.2682736412811376,0.3148398521355156,1.9462277016780531,-2.3814823177277913,0.03725352851867991,0.0,0.0,0.0,0.0,0.0,0.0
0.48385698000038246,0.6578362024731221,-0.2682724786100501,0.3148043582348423,1.9462007427254653,-2.3814755117040503,0.037187261617722546,0.0,0.0,0.0,0.0,0.0,0.0
0.49195863700060727,0.6578379915692971,-0.2682500367150419,0.3148198232823113,1.9462290288781567,-2.3813885837026283,0.03715790134807582,0.0,0.0,0.0,0.0,0.0,0.0
0.4998856810007055,0.6578297632214661,-0.2682715426012062,0.31481827379280264,1.9461590062154637,-2.3814790825994523,0.03714702804940719,0.0,0.0,0.0,0.0,0.0,0.0
0.5078409820007437,0.6578397935460073,-0.2682596920315492,0.3148341081058655,1.9462595486316665,-2.3814337448184846,0.0372792155537563,0.0,0.0,0.0,0.0,0.0,0.0
0.515905040000689,0.6578288259111716,-0.2682569558041056,0.314797327148576,1.9462423083505225,-2.381408210109072,0.03719819318606927,0.0,0.0,0.0,0.0,0.0,0.0
0.5239634930003376,0.6578379674276379,-0.26827162123956366,0.31483830277321573,1.946257237707463,-2.381491273764734,0.03724203976209711,0.0,0.0,0.0,0.0,0.0,0.0
0.5319065560006493,0.6578211281642165,-0.2682574771733956,0.31481476642380024,1.9462369738710563,-2.3814922108653724,0.03713892354613335,0.0,0.0,0.0,0.0,0.0,0.0
0.5398818600006052,0.6578285746081537,-0.2682619169351184,0.3148403459988758,1.9462441755047486,-2.3814722003405504,0.0372029184693646,0.0,0.0,0.0,0.0,0.0,0.0
0.5478964480007562,0.6578337439208427,-0.26825658857999346,0.3148319301247902,1.946271020895776,-2.381416428683866,0.03721262579602856,0.0,0.0,0.0,0.0,0.0,0.0
0.5558477980002863,0.6578057509052228,-0.2682668370406665,0.31481542831159665,1.9461831828729084,-2.3814811406850525,0.03714848032366401,0.0,0.0,0.0,0.0,0.0,0.0
0.5639162430006763,0.6578171467503316,-0.26823826155178004,0.3148170486676769,1.9462340772831255,-2.381395256117589,0.037173469048725774,-0.000699461622171937,0.00010388363327831513,-0.0007953098832993881,0.0002951237886161251,0.0020109820412819676,3.1187302345105064e-06
0.5719448850004483,0.6578006122705201,-0.2682577494848302,0.31482740670772097,1.94621626442057,-2.3814646119340668,0.03716272912362659,-0.001290923592646172,0.0001920458011698989,-0.0006855340508036066,0.00034838512909767026,0.0023907707585997928,5.148872910604465e-06
0.5798979080000208,0.6577796270761074,-0.26824741060526297,0.3148190165786421,1.946230251235619,-2.381420800407133,0.03714725942737483,-0.002459652341565858,0.0003662070328190399,-0.00036918320079992305,0.0004284761980457993,0.0029733467307123847,9.082880431306206e-06
0.587904091999917,0.6577756884006225,-0.26826236930388714,0.31480530536174134,1.9462033441049216,-2.3814132432294652,0.03707856450929178,-0.0014007434740776145,0.00020870367075191435,0.00013303960773903873,0.00015785815254568727,0.001113806785577365,4.90660973701723e-06
0.5959481120007695,0.6577576706484485,-0.26823917415333454,0.3147856446948222,1.9462156966625617,-2.381305992839266,0.03706017108995761,-0.0027314753757425314,0.00040608069739131675,-0.0020353307614116535,0.0008838707438358739,0.006046090111635367,1.134709736601294e-05
0.6039107280003009,0.6577359347011534,-0.26826695842329823,0.31477269919647033,1.9461546416313638,-2.3814090604309555,0.03707541461724322,-0.0029432334035544494,0.00043891145900167955,0.001289839586989128,7.797508824612621e-05,0.0006345778985952137,9.525493177971691e-06
0.6118628960002752,0.6577255868340871,-0.2682299381213436,0.31479443248154504,1.9462183280807146,-2.381370554460459,0.03703980752409881,-0.002075790474816892,0.0003099612802574815,0.0023794002254179836,-0.00031406261372208264,-0.00203402604745478,5.5775533446644405e-06
0.6199096690006627,0.6576870724605702,-0.26823362911492343,0.3147493396089103,1.9461948510570062,-2.3813056449962082,0.036953779302044965,-0.0037198508023147062,0.000553266981168861,-0.0021804727032099665,0.0010553102057549774,0.007235421306324331,1.4991369898670595e-05
0.6279340410001168,0.6576620516368442,-0.2682432142452051,0.3147755218469795,1.9461828341444396,-2.3813496773796294,0.03691590214266865,-0.0029762882618696853,0.00044515122523859017,0.0038754984683783476,-0.0006958390040998493,-0.004568459494256276,4.896063058921239e-06
0.6359031460006008,0.6576323008429886,-0.2682254633078407,0.3147733206037645,1.9461904043205134,-2.3812988421992016,0.036940445416970245,-0.005968241117058365,0.0008884974907770736,-0.002446085048577867,0.001300019859444838,0.008963113716140461,2.0491387641513372e-05
0.6438757200003238,0.6576215371312153,-0.2682249376059729,0.3147831108396939,1.9462072924829659,-2.381324171456174,0.03702100990748487,-0.0027603955201607245,0.0004119963621216068,-0.0004398648044141671,0.0001981036404460525,0.0014309186942850004,4.058948854233556e-06
0.651797593000083,0.6575816658983846,-0.2682190120873363,0.3147863264106474,1.9461707881913592,-2.3813032321256995,0.036953595818968836,-0.004876115817773052,0.000729955241499129,-5.825099475563413e-05,-0.00037576948783362243,-0.0023608445087715856,-4.9842781188272356e-06
0.6597988359999363,0.6575559221568166,-0.2682140297390132,0.31475996395025857,1.9461850202658575,-2.3813233402556375,0.036968742780635645,-0.004343082782970233,0.0006488613578931083,-0.0016935370289907735,0.0002826610362734169,0.0020516148430118793,1.194505626276209e-06
0.6678164560007644,0.6575031664082615,-0.2682311320753436,0.3147728676448908,1.9461055407944219,-2.3813365666834616,0.036898990539299834,-0.004024837229055599,0.0006026191554404447,0.00041477645328406854,-0.0003689572533735297,-0.0023424747339384775,-3.248831262511577e-06
0.6758160220006175,0.6574792360472683,-0.26821311798568975,0.31474205496662394,1.9461414990876353,-2.3812942558646695,0.03693790418528212,-0.005459137325774429,0.0008144185334225624,-0.0006039837588546624,0.00047237889332593674,0.0033739156959518776,1.0951503131404099e-05
0.6837991950005744,0.6574473119144985,-0.26821333953843723,0.3147352054179691,1.94616696171284,-2.3812964862520207,0.03688470702565905,-0.004348970153792439,0.0006513979983704732,-0.001249347052138929,-0.0002241889617510621,-0.0013624053023199812,-7.552599460051373e-06
0.6918406810000306,0.6573947385305666,-0.26821046346206656,0.31476737778508135,1.9461729615937589,-2.381366585692785,0.03690280095286945,-0.005159019642826522,0.0007705129164832744,0.000501848606257598,7.177679660882785e-05,0.0006678156385195168,7.279721483836058e-06
0.6999000940004407,0.6573574392491913,-0.26821155888657455,0.31474535195120246,1.9461314844201472,-2.3812796401409044,0.036907165300496404,-0.005427287966351546,0.0008093172719175476,-0.0015164198885109009,0.0007443128432744397,0.005200954801659268,1.2539435626760393e-05
0.7078623590005009,0.6573104652498261,-0.268196229779697,0.3147212781565849,1.9461037482015666,-2.381271738624187,0.03686774697977741,-0.004704341005940079,-4.489830383572874e-05,0.0009212571686879374,-0.00040219627663243696,-0.002550777020733119,-0.0010751660389487065
0.7158558220007762,0.6572813142211242,-0.26819573496049953,0.31474721081039303,1.9461053155668622,-2.3813674652898666,0.036887711829667116,-0.005833276110779955,0.00012159888822649887,-0.0016554894685429458,0.0006443376410509452,0.004530869073709561,-0.0010639306543164609
0.7239206990007006,0.6572215185958745,-0.2682079062643859,0.31470131902741433,1.9460293837158178,-2.381260548972169,0.036770806359863226,-0.004670244084455402,-4.974909235474866e-05,0.0008566036069547516,-0.00039081402016769083,-0.0024749258306110047,-0.0010752398625248141
0.7319391810005982,0.6571866058464108,-0.2681838151980779,0.31474851764650735,1.9461513199513625,-2.3812749544602196,0.03686876976886562,-0.004444477405574713,5.7834199506200625e-05,0.00043941588065537314,1.756162658380283e-05,0.00026878343753510567,-0.0008640513965984028
0.7399104850001095,0.6571558877982473,-0.26818863338378685,0.3147392725637095,1.9460935301228057,-2.381320178181201,0.03689492750582828,-0.0050145436967364045,0.0007507776057127275,0.0007870519481096982,-0.0004821847933046705,-0.003068750455723756,-3.2887785697064503e-06
0.7479136030005975,0.6571162548923936,-0.26818271738450067,0.31473236995529696,1.9460846633750293,-2.381307335573968,0.036868385384984936,-0.004964318165085633,-0.0009960073641200572,0.0007676998534600514,-9.753678755547728e-05,-0.0005024473942287517,-0.002488404912701651
0.755880700000489,0.6570809665065889,-0.2681868399698787,0.31476112370537285,1.9461340169381378,-2.3813158731979627,0.0369608580106502,-0.004759105008097597,-0.0008734544354836089,0.000252919785730539,-0.000466206999873855,-0.0029935796095467895,-0.002281372554036496
0.7638794340000459,0.6570365390571661,-0.26816141316618103,0.3147428713250812,1.9461003783621937,-2.3812646209007027,0.03680144254695009,-0.004385867875204149,0.0010026922120536616,0.0006432247963550294,-7.595161420654239e-06,0.00011097665751990532,0.0005043497580797936
0.7719251120006447,0.657002411995485,-0.26818984868274687,0.3147571995380499,1.9461021109690473,-2.381333490380191,0.03689399062205024,-0.0039017567091751987,0.0001136898234100388,0.000180708806529164,-0.0007803262234095676,-0.005124504529284132,-0.0006907622693002794
0.7799057170004744,0.6569700893358972,-0.268199424492321,0.31475681005197076,1.9460377721481756,-2.3813986674117213,0.03685600657111813,-0.004781542959951979,-0.0016105579650239192,0.0012423339280140107,-0.0002478199962603561,-0.0015269177571222898,-0.0033333922971342206
0.7878724720003447,0.6569286420062287,-0.26818823204862763,0.31477138125920395,1.9460910476231863,-2.3813503297357097,0.03693278426084074,-0.00369289776663178,0.0009735804563827091,-0.0004206146841503318,-0.0006896712979485108,-0.00451118228852399,0.0005868267620472323
0.7959441960001641,0.6568927237559137,-0.2681983661069519,0.31478641653851547,1.9460910331601258,-2.381381512911756,0.03694617020598186,-0.005019421959292522,0.0003139069608166519,0.0010859608063599165,-0.00014003860364506838,-0.0007675242206957454,-0.0006211385959593457
0.8038576300004934,0.6568707422101924,-0.2681939727144782,0.3147907564228184,1.9460542737989683,-2.3814231135739843,0.036935290815627936,-0.005588827737044499,-0.0018467098832971563,0.00016503495769674644,0.000161482771411547,0.0012489694319744648,-0.003840499938487737
0.8119043340002463,0.6568207705866733,-0.2681543854187988,0.3147739820076502,1.9461489172774664,-2.381303864945044,0.03690747598904807,-0.004918688818037138,0.0012695654117861595,-0.0014220137694538558,0.00029615150930643695,0.002100615414798663,0.0011524776312857627
0.8199207280003975,0.656797571755605,-0.2681735938162174,0.3147776079185697,1.9461249800494944,-2.3813968673649577,0.036950068152801774,-0.006298257215747138,-0.0037716130862051876,-0.0003179391759684303,0.00026784804658969743,0.0018915659830412396,-0.006372799559866583
0.8279356460006966,0.6567359282367273,-0.2681882079419267,0.3147559374503845,1.9461214312024706,-2.3813582882590554,0.036864478383792795,-0.003889082995578074,-0.0010378208337481845,-0.0008722388274218834,-7.162319468944186e-05,-0.001865427370344123,0.005888729896863483
0.8358708900004785,0.6567189851453304,-0.26817682272603743,0.3147611700362939,1.9460975004093566,-2.3812973521363596,0.036952253112384516,-0.004093085079765843,0.0033459553344109974,-0.00019568222385804855,0.00035030136295681686,0.0019558014446942585,0.007145384940924038
0.8439086640000824,0.6566964746189567,-0.2681867266957806,0.3147530555000723,1.9461229220476206,-2.381331168228089,0.03694095407802984,-0.005706291192718688,-0.004846364990894587,0.0006707178229045593,-0.0002877458612249159,-0.002224209990749836,-0.00590748164218592
0.8518821269999535,0.6566352462165129,-0.2681764652837465,0.3147856621825591,1.9461654278796288,-2.3813272026078836,0.03695458733845413,-0.0038444067560444643,0.004618553586240361,-0.0017427838290324804,0.00034710674195410055,0.0021077328439768903,0.008081029345844126
0.8598993610003163,0.6565911858197964,-0.26818154461112403,0.3147533621260168,1.946108187132835,-2.3812470315139986,0.03686696283142166,-0.004554003457236555,6.797721561677867e-05,-0.0008590382808761354,-0.00018783046805025244,-0.0014433512168333207,0.0009095513977130236
0.8679055760003394,0.6565536752493821,-0.2681801025536969,0.31475996646952653,1.9461566013261151,-2.381314453383422,0.03689929791808764,-0.005208526940247667,-0.0017594136757965889,0.0003111446316406022,0.00011753702070436877,0.0006882130064294621,-0.0022412108301182055
0.8758917020004446,0.6565315932666053,-0.2681548716169645,0.3147463765131959,1.9461688690765573,-2.381269907524031,0.036938153634115505,-0.0027998507813658145,0.0036990506319345725,-0.0009698102014082451,-0.0007192278098765026,-0.004957707162205108,0.006082481937901259
0.8838659900002312,0.6564862144794479,-0.2681805169797463,0.31475494071955645,1.9461825727943662,-2.381288975658883,0.036948471465008,-0.005711145069924757,-0.002636493086673836,0.0002342693466881688,5.7701473882659704e-05,0.0002900508794070849,-0.003610541025699832
0.8919317410000076,0.6564484693270736,-0.26816769035318716,0.31474898354525577,1.9461350790830572,-2.381285886513928,0.03692189046019827,-0.0030435997936388336,0.005639289772659686,0.00016713845919133963,-0.00047240173050101233,-0.0032418359047240207,0.008752714723958216
0.8999026970004707,0.6564035602776589,-0.2681897431350195,0.31475771663355734,1.9461655179607138,-2.381325964894997,0.03689546447611731,-0.006405946344930502,-0.004027623295547362,0.0007089610561595468,-8.123549691787922e-05,-0.0005870137871332062,-0.006045505848042529
0.9078904000007242,0.6563602703922566,-0.2681605861451807,0.31475760849936807,1.946202467133655,-2.381252440161355,0.036894180432727484,-0.003083779483946576,0.005190837666027082,-0.0014355748539584383,-0.00016815195469069863,-0.001798998464393631,0.011368132626657253
0.9159146080000937,0.656321826209459,-0.26815814813754013,0.314768704510687,1.9462275469725057,-2.381226344112208,0.036969804740323915,-0.00826054076133485,-0.007613576123104543,0.00041258180701244935,0.000113740546649266,9.509704585133357e-05,-0.008054489293491267
