elapsed_s,wall_time_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tcp_x_m,tcp_y_m,tcp_z_m,tcp_rx_rad,tcp_ry_rad,tcp_rz_rad,tcp_vx_m_s,tcp_vy_m_s,tcp_vz_m_s,tcp_wx_rad_s,tcp_wy_rad_s,tcp_wz_rad_s
0.635859852,1789525719.012274504,-0.115176980,-1.721650902,-1.613332574,-4.452866737,4.744647503,-3.169569079,0.521407777,-0.226085261,0.523842685,-2.109632871,2.297195714,-0.107455934,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.643855543,1789525719.020270109,-0.115189377,-1.721662823,-1.613296811,-4.452842895,4.744635582,-3.169592921,0.521419598,-0.226092280,0.523849703,-2.109618135,2.297154180,-0.107499084,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.651818445,1789525719.028233051,-0.115153138,-1.721674744,-1.613344494,-4.452818815,4.744611740,-3.169569079,0.521425170,-0.226070880,0.523819000,-2.109637576,2.297143838,-0.107432019,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.659788889,1789525719.036203623,-0.115153138,-1.721686665,-1.613296811,-4.452878420,4.744635582,-3.169628922,0.521433642,-0.226074084,0.523840620,-2.109730122,2.297107337,-0.107430455,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.667759651,1789525719.044174194,-0.115176980,-1.721662823,-1.613320653,-4.452842895,4.744635582,-3.169581000,0.521417431,-0.226085253,0.523838942,-2.109629767,2.297164913,-0.107471140,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.675792298,1789525719.052206755,-0.115165059,-1.721686665,-1.613320653,-4.452902261,4.744575977,-3.169604842,0.521424242,-0.226074023,0.523832309,-2.109685126,2.297134964,-0.107312737,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.683801224,1789525719.060215712,-0.115176980,-1.721710507,-1.613296811,-4.452866737,4.744623661,-3.169628922,0.521438902,-0.226086638,0.523826343,-2.109703795,2.297132394,-0.107404267,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.691848332,1789525719.068262815,-0.115189377,-1.721710507,-1.613332574,-4.452866737,4.744647503,-3.169617001,0.521428394,-0.226094440,0.523810266,-2.109704018,2.297189288,-0.107387974,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.699786876,1789525719.076201439,-0.115176980,-1.721686665,-1.613344494,-4.452878420,4.744635582,-3.169533078,0.521418313,-0.226085390,0.523819100,-2.109614286,2.297255477,-0.107374161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.707758417,1789525719.084172964,-0.115176980,-1.721698109,-1.613320653,-4.452854816,4.744611740,-3.169604842,0.521430366,-0.226084548,0.523820990,-2.109670011,2.297150271,-0.107391955,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.715794042,1789525719.092208624,-0.115176980,-1.721722428,-1.613296811,-4.452818815,4.744587898,-3.169604842,0.521448705,-0.226084428,0.523814521,-2.109641839,2.297119232,-0.107407912,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.723780489,1789525719.100195169,-0.115189377,-1.721686665,-1.613344494,-4.452854816,4.744599819,-3.169569079,0.521418221,-0.226088837,0.523816422,-2.109614899,2.297199927,-0.107364786,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.731854535,1789525719.108268976,-0.115213219,-1.721686665,-1.613308732,-4.452854816,4.744635582,-3.169592921,0.521419911,-0.226105387,0.523832658,-2.109614552,2.297203551,-0.107444371,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.739885497,1789525719.116300106,-0.115165059,-1.721686665,-1.613332574,-4.452866737,4.744599819,-3.169604842,0.521425024,-0.226076309,0.523823106,-2.109684198,2.297136804,-0.107364980,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.747845899,1789525719.124260426,-0.115153138,-1.721674744,-1.613308732,-4.452890340,4.744623661,-3.169604842,0.521425418,-0.226072039,0.523842996,-2.109702450,2.297131306,-0.107403821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.755785058,1789525719.132199764,-0.115189377,-1.721674744,-1.613320653,-4.452866737,4.744575977,-3.169592921,0.521417577,-0.226086546,0.523834907,-2.109620563,2.297150042,-0.107367777,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.763762565,1789525719.140177250,-0.115165059,-1.721650902,-1.613356892,-4.452866737,4.744635582,-3.169581000,0.521405528,-0.226077380,0.523831678,-2.109666788,2.297175912,-0.107415372,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.771795084,1789525719.148209810,-0.115165059,-1.721686665,-1.613320653,-4.452866737,4.744575977,-3.169592921,0.521427759,-0.226074408,0.523828423,-2.109653731,2.297129694,-0.107353551,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.779843538,1789525719.156258821,-0.115165059,-1.721662823,-1.613344494,-4.452866737,4.744599819,-3.169581000,0.521413171,-0.226074942,0.523830694,-2.109650504,2.297155463,-0.107378408,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.787774365,1789525719.164188862,-0.115165059,-1.721722428,-1.613320653,-4.452890340,4.744635582,-3.169581000,0.521438849,-0.226081236,0.523811712,-2.109695433,2.297205022,-0.107347137,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.795835761,1789525719.172250509,-0.115153138,-1.721686665,-1.613296811,-4.452854816,4.744623661,-3.169592921,0.521436104,-0.226073249,0.523838007,-2.109671024,2.297126023,-0.107444593,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.803751949,1789525719.180166483,-0.115176980,-1.721698109,-1.613320653,-4.452866737,4.744635582,-3.169581000,0.521428936,-0.226086601,0.523822358,-2.109658614,2.297194181,-0.107402756,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.811776824,1789525719.188191652,-0.115176980,-1.721674744,-1.613320653,-4.452842895,4.744611740,-3.169569079,0.521422365,-0.226083614,0.523832394,-2.109610913,2.297169633,-0.107432149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.819743944,1789525719.196159124,-0.115176980,-1.721698109,-1.613320653,-4.452866737,4.744635582,-3.169581000,0.521428936,-0.226086601,0.523822358,-2.109658614,2.297194181,-0.107402756,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.827772336,1789525719.204187155,-0.115189377,-1.721698109,-1.613332574,-4.452866737,4.744635582,-3.169581000,0.521423648,-0.226092784,0.523816978,-2.109650478,2.297213489,-0.107389211,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.835836279,1789525719.212250948,-0.115165059,-1.721710507,-1.613320653,-4.452854816,4.744611740,-3.169569079,0.521437932,-0.226078897,0.523814246,-2.109647560,2.297180377,-0.107376771,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0.843820427,1789525719.220235109,-0.115153138,-1.721686665,-1.613332574,-4.452866737,4.744599819,-3.169592921,0.521427719,-0.226070093,0.523823106,-2.109683653,2.297136210,-0.107364565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
