elapsed_s,wall_time_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tcp_x_m,tcp_y_m,tcp_z_m,tcp_rx_rad,tcp_ry_rad,tcp_rz_rad,tcp_vx_m_s,tcp_vy_m_s,tcp_vz_m_s,tcp_wx_rad_s,tcp_wy_rad_s,tcp_wz_rad_s
0.697971284,1789527655.413949728,-0.070240800,-1.773728196,-1.572129552,-4.538530771,4.841882229,-3.228455369,0.551469882,-0.212862694,0.523813810,2.161638956,-2.114944263,0.089170625,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.706030290,1789527655.422008991,-0.070205037,-1.773716275,-1.572129552,-4.538542692,4.841918468,-3.228431288,0.551471537,-0.212845881,0.523822377,2.161632662,-2.114912169,0.089210930,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
0.713995607,1789527655.429974079,-0.070228879,-1.773704354,-1.572141472,-4.538530771,4.841858387,-3.228443448,0.551460722,-0.212853115,0.523821746,2.161656862,-2.114964116,0.089163724,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.721992267,1789527655.437970638,-0.070228879,-1.773704354,-1.572153393,-4.538518850,4.841894627,-3.228419367,0.551459130,-0.212856322,0.523815497,2.161612011,-2.114970088,0.089200822,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.729938427,1789527655.445916653,-0.070228879,-1.773668114,-1.572117631,-4.538506929,4.841918468,-3.228431288,0.551453023,-0.212858053,0.523850609,2.161642521,-2.114985329,0.089320790,0.000002603,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.737946889,1789527655.453925371,-0.070228879,-1.773704354,-1.572117631,-4.538530771,4.841894627,-3.228395526,0.551465369,-0.212856754,0.523832682,2.161596166,-2.115008187,0.089230748,0.000002603,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.745976016,1789527655.461954355,-0.070228879,-1.773739640,-1.572141472,-4.538542692,4.841894627,-3.228443448,0.551473390,-0.212857338,0.523803642,2.161619542,-2.114920060,0.089143496,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.753985454,1789527655.469963551,-0.070205037,-1.773692433,-1.572153393,-4.538482849,4.841870308,-3.228419367,0.551462799,-0.212840824,0.523817686,2.161668709,-2.114982539,0.089235427,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
0.762047079,1789527655.478025436,-0.070193116,-1.773716275,-1.572177235,-4.538578455,4.841870308,-3.228407447,0.551461503,-0.212834049,0.523805026,2.161616103,-2.114911246,0.089070289,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
0.770022442,1789527655.486001015,-0.070228879,-1.773716275,-1.572129552,-4.538518850,4.841858387,-3.228455369,0.551468899,-0.212853679,0.523818857,2.161673658,-2.114957020,0.089176537,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.778032299,1789527655.494010687,-0.070193116,-1.773692433,-1.572165314,-4.538506929,4.841894627,-3.228431288,0.551460656,-0.212836169,0.523815563,2.161667285,-2.114924951,0.089216884,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
0.786010911,1789527655.501989365,-0.070228879,-1.773716275,-1.572141472,-4.538530771,4.841846466,-3.228467290,0.551465494,-0.212852359,0.523814873,2.161683710,-2.114938729,0.089136164,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.793967149,1789527655.509945393,-0.070216958,-1.773680035,-1.572117631,-4.538518850,4.841918468,-3.228407447,0.551459219,-0.212851745,0.523845286,2.161621773,-2.114986979,0.089296106,0.000002603,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.802006797,1789527655.517985106,-0.070252721,-1.773716275,-1.572141472,-4.538530771,4.841894627,-3.228467290,0.551460142,-0.212869902,0.523815431,2.161631705,-2.114936760,0.089180508,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.810042441,1789527655.526020765,-0.070205037,-1.773728196,-1.572141472,-4.538494770,4.841894627,-3.228443448,0.551478152,-0.212844138,0.523804432,2.161667170,-2.114924477,0.089214914,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
0.818008992,1789527655.533987284,-0.070193116,-1.773692433,-1.572141472,-4.538542692,4.841858387,-3.228431288,0.551462585,-0.212832995,0.523829894,2.161682762,-2.114939448,0.089168010,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
0.825945519,1789527655.541923761,-0.070216958,-1.773716275,-1.572153393,-4.538494770,4.841894627,-3.228419367,0.551468483,-0.212850214,0.523805910,2.161629320,-2.114963587,0.089216030,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.833949325,1789527655.549927711,-0.070205037,-1.773704354,-1.572153393,-4.538554851,4.841894627,-3.228407447,0.551461048,-0.212842974,0.523819762,2.161611999,-2.114939808,0.089161989,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
0.841950763,1789527655.557929277,-0.070240800,-1.773704354,-1.572177235,-4.538518850,4.841894627,-3.228455369,0.551451737,-0.212862564,0.523804982,2.161627677,-2.114931251,0.089168757,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.849948510,1789527655.565927029,-0.070193116,-1.773704354,-1.572093312,-4.538530771,4.841894627,-3.228467290,0.551477934,-0.212837370,0.523843407,2.161718236,-2.114903440,0.089255926,0.000002603,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
0.858036348,1789527655.574014664,-0.070228879,-1.773704354,-1.572153393,-4.538506929,4.841894627,-3.228419367,0.551460176,-0.212856389,0.523814085,2.161616416,-2.114976070,0.089214731,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.865977486,1789527655.581955910,-0.070193116,-1.773692433,-1.572153393,-4.538518850,4.841894627,-3.228431288,0.551462039,-0.212836269,0.523822232,2.161667318,-2.114924924,0.089216882,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
0.873975362,1789527655.589953899,-0.070205037,-1.773692433,-1.572141472,-4.538482849,4.841882229,-3.228431288,0.551465158,-0.212842078,0.523823082,2.161679005,-2.114968630,0.089259778,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
0.881949181,1789527655.597927332,-0.070180718,-1.773704354,-1.572141472,-4.538494770,4.841882229,-3.228419367,0.551473992,-0.212828932,0.523817759,2.161683982,-2.114944004,0.089235136,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
0.889915685,1789527655.605894089,-0.070228879,-1.773704354,-1.572141472,-4.538518850,4.841894627,-3.228419367,0.551461558,-0.212856488,0.523820755,2.161616449,-2.114976043,0.089214729,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.897955227,1789527655.613933563,-0.070228879,-1.773739640,-1.572141472,-4.538482849,4.841858387,-3.228431288,0.551478847,-0.212854364,0.523796133,2.161648849,-2.114983997,0.089179439,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.905977392,1789527655.621955633,-0.070205037,-1.773704354,-1.572141472,-4.538530771,4.841882229,-3.228419367,0.551465659,-0.212842142,0.523822023,2.161644493,-2.114951765,0.089190974,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
0.913959691,1789527655.629937887,-0.070216958,-1.773716275,-1.572129552,-4.538518850,4.841894627,-3.228455369,0.551471227,-0.212850412,0.523819277,2.161666677,-2.114923825,0.089212555,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.921988726,1789527655.637967348,-0.070228879,-1.773716275,-1.572129552,-4.538530771,4.841870308,-3.228419367,0.551467785,-0.212854701,0.523820407,2.161625355,-2.114983870,0.089177321,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.929976485,1789527655.645954847,-0.070240800,-1.773692433,-1.572141472,-4.538530771,4.841882229,-3.228419367,0.551453343,-0.212861532,0.523828758,2.161610413,-2.114995671,0.089201748,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.937971353,1789527655.653949738,-0.070205037,-1.773704354,-1.572141472,-4.538506929,4.841834545,-3.228431288,0.551468025,-0.212837924,0.523818646,2.161691756,-2.114977640,0.089171734,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
0.945966907,1789527655.661945105,-0.070205037,-1.773728196,-1.572141472,-4.538542692,4.841882229,-3.228467290,0.551474021,-0.212842740,0.523809964,2.161680993,-2.114881236,0.089144924,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
0.953956692,1789527655.669934750,-0.070228879,-1.773716275,-1.572117631,-4.538542692,4.841894627,-3.228467290,0.551469027,-0.212857019,0.523827358,2.161661846,-2.114917367,0.089196528,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.962025081,1789527655.678003550,-0.070216958,-1.773728196,-1.572141472,-4.538542692,4.841918468,-3.228407447,0.551471275,-0.212852621,0.523810384,2.161586210,-2.114939165,0.089184136,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.970018531,1789527655.685996771,-0.070193116,-1.773692433,-1.572117631,-4.538518850,4.841882229,-3.228419367,0.551469394,-0.212835635,0.523837861,2.161675037,-2.114962922,0.089247700,0.000002603,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
0.977995562,1789527655.693974018,-0.070240800,-1.773728196,-1.572105710,-4.538518850,4.841870308,-3.228431288,0.551475852,-0.212862005,0.523822774,2.161633755,-2.114995389,0.089202985,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
0.985973679,1789527655.701951981,-0.070205037,-1.773716275,-1.572117631,-4.538482849,4.841882229,-3.228455369,0.551479421,-0.212843073,0.523820126,2.161704034,-2.114942210,0.089257566,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
0.993974114,1789527655.709952593,-0.070205037,-1.773692433,-1.572117631,-4.538506929,4.841882229,-3.228431288,0.551467902,-0.212842275,0.523836449,2.161678984,-2.114968456,0.089259495,0.000002603,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.001976248,1789527655.717954636,-0.070193116,-1.773739640,-1.572117631,-4.538554851,4.841882229,-3.228419367,0.551484863,-0.212836748,0.523815453,2.161644208,-2.114921391,0.089150472,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
1.010070267,1789527655.726048470,-0.070240800,-1.773704354,-1.572093312,-4.538494770,4.841894627,-3.228407447,0.551470942,-0.212863867,0.523839143,2.161618066,-2.115037954,0.089299011,0.000002603,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.017944717,1789527655.733922958,-0.070216958,-1.773704354,-1.572129552,-4.538506929,4.841894627,-3.228467290,0.551467569,-0.212850147,0.523824600,2.161687884,-2.114922623,0.089239352,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.026000655,1789527655.741979122,-0.070205037,-1.773728196,-1.572153393,-4.538530771,4.841882229,-3.228419367,0.551472638,-0.212842640,0.523803295,2.161631204,-2.114933959,0.089149177,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.034026114,1789527655.750004768,-0.070216958,-1.773668114,-1.572105710,-4.538518850,4.841894627,-3.228431288,0.551457080,-0.212849403,0.523857002,2.161668428,-2.114986151,0.089298845,0.000002603,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.041976172,1789527655.757954597,-0.070180718,-1.773692433,-1.572093312,-4.538506929,4.841870308,-3.228455369,0.551478099,-0.212828115,0.523847036,2.161745743,-2.114935050,0.089276387,0.000002603,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
1.049963315,1789527655.765941620,-0.070216958,-1.773692433,-1.572153393,-4.538482849,4.841858387,-3.228455369,0.551460330,-0.212846310,0.523817548,2.161699771,-2.114962365,0.089219678,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.058072662,1789527655.774050713,-0.070205037,-1.773716275,-1.572177235,-4.538506929,4.841882229,-3.228407447,0.551465169,-0.212842109,0.523796691,2.161623186,-2.114953047,0.089164184,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.065986151,1789527655.781964540,-0.070216958,-1.773704354,-1.572165314,-4.538506929,4.841858387,-3.228455369,0.551460494,-0.212846342,0.523808408,2.161682008,-2.114938402,0.089163728,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.074008882,1789527655.789987087,-0.070240800,-1.773716275,-1.572153393,-4.538530771,4.841882229,-3.228431288,0.551460322,-0.212862030,0.523810030,2.161609501,-2.114964757,0.089158892,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.081996518,1789527655.797976017,-0.070216958,-1.773716275,-1.572153393,-4.538506929,4.841834545,-3.228455369,0.551467763,-0.212844664,0.523806653,2.161695058,-2.114951941,0.089140689,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.089983468,1789527655.805961609,-0.070205037,-1.773716275,-1.572117631,-4.538494770,4.841882229,-3.228443448,0.551478376,-0.212843007,0.523821538,2.161687252,-2.114949337,0.089244713,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.097989488,1789527655.813967943,-0.070180718,-1.773716275,-1.572141472,-4.538506929,4.841858387,-3.228467290,0.551477767,-0.212827020,0.523812187,2.161737855,-2.114892789,0.089179753,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
1.106079793,1789527655.822058201,-0.070193116,-1.773692433,-1.572165314,-4.538506929,4.841858387,-3.228431288,0.551460865,-0.212832862,0.523815143,2.161687101,-2.114945485,0.089181923,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
1.114016317,1789527655.829994678,-0.070216958,-1.773728196,-1.572129552,-4.538470928,4.841906548,-3.228455369,0.551480065,-0.212852099,0.523807003,2.161673442,-2.114935193,0.089266025,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.121992373,1789527655.837970734,-0.070228879,-1.773704354,-1.572129552,-4.538506929,4.841870308,-3.228443448,0.551465172,-0.212854501,0.523824318,2.161663593,-2.114975281,0.089216950,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.129984916,1789527655.845963240,-0.070252721,-1.773716275,-1.572141472,-4.538494770,4.841894627,-3.228455369,0.551463299,-0.212870102,0.523811167,2.161632631,-2.114967935,0.089223572,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.137992254,1789527655.853970528,-0.070228879,-1.773728196,-1.572177235,-4.538506929,4.841918468,-3.228431288,0.551464589,-0.212858896,0.523790376,2.161598029,-2.114925691,0.089180969,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.145986817,1789527655.861965418,-0.070228879,-1.773728196,-1.572117631,-4.538554851,4.841870308,-3.228407447,0.551472805,-0.212855064,0.523821781,2.161604092,-2.114984924,0.089150244,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.153988210,1789527655.869966507,-0.070205037,-1.773704354,-1.572117631,-4.538482849,4.841870308,-3.228431288,0.551474787,-0.212841653,0.523826723,2.161689977,-2.114981370,0.089262146,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.162054687,1789527655.878032923,-0.070193116,-1.773704354,-1.572153393,-4.538506929,4.841894627,-3.228431288,0.551467788,-0.212836667,0.523814085,2.161667298,-2.114924981,0.089216846,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
1.169990912,1789527655.885969162,-0.070205037,-1.773739640,-1.572141472,-4.538506929,4.841870308,-3.228407447,0.551481741,-0.212842170,0.523799124,2.161634347,-2.114966054,0.089167072,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.178008133,1789527655.893986464,-0.070228879,-1.773704354,-1.572153393,-4.538530771,4.841894627,-3.228407447,0.551458085,-0.212856256,0.523816909,2.161595228,-2.114977213,0.089187970,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.185975622,1789527655.901953697,-0.070205037,-1.773704354,-1.572105710,-4.538506929,4.841906548,-3.228407447,0.551474894,-0.212844992,0.523835253,2.161640945,-2.114980924,0.089285031,0.000002603,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.193962383,1789527655.909940720,-0.070228879,-1.773716275,-1.572117631,-4.538554851,4.841882229,-3.228431288,0.551468032,-0.212855820,0.523828655,2.161626754,-2.114957878,0.089173574,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.201982523,1789527655.917960644,-0.070205037,-1.773692433,-1.572117631,-4.538530771,4.841906548,-3.228455369,0.551465671,-0.212844362,0.523839555,2.161681876,-2.114916232,0.089253001,0.000002603,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.210043468,1789527655.926021814,-0.070205037,-1.773704354,-1.572177235,-4.538494770,4.841906548,-3.228455369,0.551461392,-0.212844064,0.523802268,2.161668562,-2.114898599,0.089211526,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.217976029,1789527655.933954239,-0.070205037,-1.773704354,-1.572153393,-4.538506929,4.841882229,-3.228467290,0.551465322,-0.212842109,0.523813941,2.161698621,-2.114905078,0.089200635,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.226002210,1789527655.941980362,-0.070193116,-1.773739640,-1.572117631,-4.538506929,4.841882229,-3.228407447,0.551489066,-0.212837015,0.523809777,2.161649542,-2.114958549,0.089207443,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
1.233995702,1789527655.949974537,-0.070205037,-1.773728196,-1.572129552,-4.538506929,4.841846466,-3.228431288,0.551479791,-0.212839841,0.523810571,2.161680826,-2.114964990,0.089169251,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.241969445,1789527655.957947731,-0.070205037,-1.773716275,-1.572105710,-4.538494770,4.841846466,-3.228419367,0.551481010,-0.212839909,0.523826381,2.161686246,-2.115002035,0.089226255,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012755,-0.000000007
1.249978067,1789527655.965956450,-0.070240800,-1.773704354,-1.572093312,-4.538506929,4.841870308,-3.228431288,0.551470015,-0.212861580,0.523840301,2.161651626,-2.115019414,0.089259249,0.000002603,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.258062009,1789527655.974040270,-0.070228879,-1.773728196,-1.572141472,-4.538506929,4.841894627,-3.228431288,0.551472011,-0.212857219,0.523805872,2.161624382,-2.114957066,0.089199690,0.000002604,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.265982300,1789527655.981960773,-0.070228879,-1.773680035,-1.572117631,-4.538470928,4.841870308,-3.228431288,0.551461162,-0.212854191,0.523839052,2.161677737,-2.115024759,0.089302392,0.000002603,-0.000000178,0.000005638,-0.000000856,-0.000012754,-0.000000007
1.273986180,1789527655.989964485,-0.070193116,-1.773704354,-1.572165314,-4.538506929,4.841882229,-3.228431288,0.551465431,-0.212835369,0.523808684,2.161669639,-2.114926051,0.089190979,0.000002604,-0.000000178,0.000005638,-0.000000855,-0.000012755,-0.000000007
