group,repeat,wall_time_s,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm
1,1,1789523831.429085255,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.430027962,2.84564,6.605563,56.951285,2.251669,2.317088,0.304313
1,1,1789523831.433939934,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.434889793,2.864562,6.622802,56.877865,2.250393,2.316041,0.310874
1,1,1789523831.439184666,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.439938545,3.039444,6.442158,56.881806,2.253324,2.318812,0.308741
1,1,1789523831.444106102,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.445227146,3.014541,6.494452,56.884745,2.252651,2.316779,0.297981
1,1,1789523831.449159861,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.451030731,2.871849,6.616335,57.050907,2.250555,2.313897,0.302163
1,1,1789523831.454795837,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.455766439,2.943655,6.574064,56.886276,2.248137,2.31525,0.310559
1,1,1789523831.459563255,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.460211992,3.000883,6.473128,56.924007,2.253158,2.316931,0.299434
1,1,1789523831.466160536,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.466984987,2.892312,6.545657,56.815404,2.249564,2.316539,0.300949
1,1,1789523831.470408201,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.471373796,2.960883,6.588471,56.63505,2.248766,2.316508,0.310596
1,1,1789523831.474465609,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.475933552,3.027841,6.517845,56.948692,2.252167,2.314737,0.302961
1,1,1789523831.481154919,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.482009172,2.908785,6.46505,56.946308,2.249592,2.309292,0.301011
1,1,1789523831.484166622,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.485072851,2.844426,6.585016,56.798961,2.249866,2.308272,0.313344
1,1,1789523831.489153862,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.490614176,2.983209,6.539944,56.694064,2.247936,2.319935,0.313359
1,1,1789523831.494129419,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.495244741,3.097339,6.539297,56.907879,2.249954,2.321607,0.301354
1,1,1789523831.501153231,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.501982927,2.880488,6.552415,56.884973,2.252304,2.31271,0.303342
1,1,1789523831.503962517,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.504996777,2.820314,6.580485,56.859506,2.252725,2.308649,0.310359
1,1,1789523831.509060144,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.509984255,3.048555,6.484987,56.936064,2.251367,2.315775,0.307189
1,1,1789523831.513902664,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.514821529,3.059852,6.500765,56.924657,2.252704,2.320503,0.300169
1,1,1789523831.518856525,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.521161318,2.887528,6.639231,56.934719,2.249782,2.319055,0.299668
1,1,1789523831.524114847,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.525182009,2.884295,6.582774,56.876398,2.25398,2.319373,0.304385
1,1,1789523831.528918028,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.529811621,3.0564,6.416304,56.823149,2.255287,2.319584,0.307093
1,1,1789523831.534102678,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.535095692,2.976077,6.521719,56.868168,2.24979,2.315921,0.305158
1,1,1789523831.539405107,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.540523767,2.933238,6.610424,56.574363,2.245116,2.312869,0.312998
1,1,1789523831.544134378,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.545230389,2.947918,6.571465,56.947839,2.250988,2.315376,0.302142
1,1,1789523831.549114704,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.550217152,2.947174,6.395906,56.9009,2.251484,2.314566,0.30878
1,1,1789523831.554258585,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.555428267,2.913061,6.576794,56.878242,2.253765,2.319416,0.311735
1,1,1789523831.559170961,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.560690880,2.970945,6.617157,56.659369,2.247157,2.320114,0.308533
1,1,1789523831.564081907,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.565166950,3.023961,6.548012,56.962907,2.252881,2.317733,0.300254
1,1,1789523831.569093704,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.571069241,2.91335,6.484641,56.921304,2.249392,2.312459,0.303168
1,1,1789523831.574793100,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.576090097,2.847191,6.540007,56.818941,2.251749,2.312877,0.314975
1,1,1789523831.579725981,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.580801964,3.064174,6.578847,56.713103,2.243505,2.322485,0.307771
1,1,1789523831.584012270,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.584909916,3.059432,6.530386,56.959549,2.25404,2.320131,0.292352
1,1,1789523831.589293242,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.590291023,2.89973,6.557666,56.883443,2.252063,2.316833,0.308878
1,1,1789523831.594150066,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.595284700,2.863611,6.560287,56.866182,2.252197,2.315809,0.309597
1,1,1789523831.599086761,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.600215197,3.03581,6.455739,56.689398,2.255277,2.323842,0.311132
1,1,1789523831.604433298,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.605830431,3.025181,6.482312,56.940693,2.25848,2.317079,0.29809
1,1,1789523831.609118462,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.610988140,2.896617,6.610866,56.951556,2.253264,2.312734,0.310072
1,1,1789523831.614108086,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.615243435,2.876155,6.564701,56.903798,2.251306,2.317538,0.310056
1,1,1789523831.619096041,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.620229483,2.979003,6.438794,56.803651,2.251766,2.316733,0.306058
1,1,1789523831.624143362,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.625217676,2.988176,6.517628,56.904153,2.249984,2.313257,0.304086
1,1,1789523831.629060268,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.630184889,2.970133,6.626095,56.604981,2.247012,2.311828,0.30849
1,1,1789523831.634452343,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.635542631,2.928479,6.554433,56.913753,2.250649,2.314777,0.298115
1,1,1789523831.639164448,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.640243530,2.921237,6.443228,56.89407,2.252316,2.316759,0.304277
1,1,1789523831.644084454,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.646027803,2.970697,6.580387,56.834948,2.247588,2.316119,0.307506
1,1,1789523831.649115086,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.651002645,3.005527,6.616876,56.638741,2.248689,2.319142,0.307109
1,1,1789523831.654278040,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.656026125,2.928937,6.524467,56.928316,2.252547,2.317367,0.301977
1,1,1789523831.659259081,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.660318613,2.890469,6.492132,56.927394,2.250901,2.314042,0.307247
1,1,1789523831.664232016,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.665285349,2.917465,6.53218,56.846992,2.25175,2.316251,0.315547
1,1,1789523831.668910265,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.669709921,3.028352,6.498902,56.663853,2.250135,2.317174,0.305685
1,1,1789523831.674159050,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.675873518,3.025301,6.550036,56.917719,2.256152,2.318052,0.301099
1,1,1789523831.679097176,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.679877043,2.889945,6.555384,56.952565,2.252998,2.315047,0.305203
1,1,1789523831.684364319,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.685478926,2.922182,6.547019,56.918444,2.25404,2.319466,0.307776
1,1,1789523831.689516068,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.690527916,3.024734,6.470556,56.929063,2.255306,2.319121,0.302988
1,1,1789523831.694205046,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.695254803,3.002206,6.530806,56.922767,2.252858,2.316252,0.298247
1,1,1789523831.699187756,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.700238705,2.920375,6.609475,56.688944,2.249334,2.316294,0.309161
1,1,1789523831.704176664,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.705703259,2.869651,6.506877,56.899186,2.253856,2.311169,0.30659
1,1,1789523831.709222317,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.710285664,3.004572,6.424956,56.711483,2.249764,2.314858,0.312614
1,1,1789523831.714147568,2.927981,6.479101,56.933311,2.25052,2.312485,0.304964
1,1,1789523831.715202332,2.979339,6.614521,56.925526,2.25158,2.317319,0.305807
1,1,1789523831.719170809,2.949316,6.641676,56.724056,2.245821,2.318725,0.307966
1,1,1789523831.720949411,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.724133730,2.910391,6.480086,56.923922,2.255764,2.318021,0.305434
1,1,1789523831.725239992,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.729102373,2.997273,6.418049,56.626756,2.256747,2.320545,0.312528
1,1,1789523831.730366945,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.734169960,2.945255,6.553136,56.876844,2.251859,2.31763,0.310801
1,1,1789523831.735248566,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.739116192,2.972876,6.602473,56.73408,2.250065,2.323428,0.303051
1,1,1789523831.740810871,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.744075775,3.063902,6.497903,56.979986,2.254583,2.325929,0.300451
1,1,1789523831.745998621,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.749160528,2.940631,6.53297,56.641887,2.252055,2.31412,0.308945
1,1,1789523831.750530005,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.754647970,2.835548,6.572184,56.888203,2.248965,2.309284,0.304975
1,1,1789523831.755465746,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.760323763,3.010718,6.53584,56.812476,2.250376,2.320077,0.305652
1,1,1789523831.761317492,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.765315294,3.129928,6.548722,56.941838,2.248813,2.322332,0.299303
1,1,1789523831.766313553,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.769428015,2.922506,6.629347,56.893885,2.246868,2.312002,0.302712
1,1,1789523831.771252632,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.774196148,2.75156,6.585131,56.90109,2.248785,2.307118,0.30694
1,1,1789523831.775079966,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.779123783,3.003671,6.508788,56.75457,2.247795,2.313973,0.315939
1,1,1789523831.780037403,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.785876751,3.134531,6.528092,56.934101,2.244098,2.315425,0.305813
1,1,1789523831.786591768,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.789143562,2.865269,6.624252,56.897524,2.248486,2.308735,0.298599
1,1,1789523831.790205240,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.794022083,2.797121,6.578815,56.892058,2.249843,2.310133,0.307512
1,1,1789523831.794955254,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.798890591,3.01573,6.452829,56.934999,2.250045,2.315082,0.31266
1,1,1789523831.799684763,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.804381371,3.078438,6.536505,56.949136,2.248953,2.320739,0.303915
1,1,1789523831.806195498,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.808906317,2.891157,6.619922,56.706163,2.249327,2.312422,0.295577
1,1,1789523831.811051369,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.814036369,2.874221,6.585742,56.900743,2.249531,2.315908,0.307788
1,1,1789523831.816073418,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.819059610,3.005383,6.476192,56.613498,2.247048,2.311804,0.31488
1,1,1789523831.820136309,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.824082851,2.928821,6.512836,56.926431,2.248706,2.31314,0.306469
1,1,1789523831.826033831,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.829062223,2.9062,6.622566,56.725841,2.246411,2.309239,0.308124
1,1,1789523831.830130100,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.834072113,3.009148,6.605263,56.887392,2.246449,2.312446,0.304804
1,1,1789523831.835802078,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.839217663,2.944371,6.496939,56.698332,2.248628,2.314803,0.315759
1,1,1789523831.839984894,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.845259428,2.846985,6.484475,56.923449,2.255023,2.314499,0.304664
1,1,1789523831.845987797,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.850049496,3.00964,6.555588,56.653637,2.246925,2.312325,0.310354
1,1,1789523831.850741386,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.853986502,3.057263,6.621355,56.945694,2.248992,2.316668,0.300739
1,1,1789523831.855581045,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.859027386,2.900839,6.54473,56.893916,2.249849,2.315806,0.297467
1,1,1789523831.860097647,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.864077806,2.843318,6.550594,56.861176,2.24716,2.31206,0.312093
1,1,1789523831.865050793,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.868916750,2.979669,6.534515,56.924645,2.251354,2.313591,0.30524
1,1,1789523831.870037556,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.874012947,3.064407,6.556664,56.970003,2.249435,2.315525,0.2986
1,1,1789523831.874861717,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.879721403,2.906894,6.523614,56.897266,2.252892,2.31402,0.299529
1,1,1789523831.881007195,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.884059668,2.847391,6.559276,56.901566,2.252195,2.315043,0.31439
1,1,1789523831.884821415,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.888987064,3.003125,6.46371,56.643139,2.253241,2.318472,0.316737
1,1,1789523831.889976263,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.894304037,3.005681,6.508999,56.924565,2.253973,2.318962,0.299829
1,1,1789523831.895005941,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.900791407,2.990739,6.601403,56.74485,2.244157,2.317476,0.309529
1,1,1789523831.901429176,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.903956413,2.894274,6.615426,56.91146,2.251766,2.312986,0.30821
1,1,1789523831.905244827,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.908952475,2.902164,6.463026,56.646098,2.252471,2.314001,0.312019
1,1,1789523831.909754992,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.913944483,2.945774,6.493132,56.951186,2.250811,2.314999,0.304705
1,1,1789523831.916055918,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.918917894,3.075514,6.626481,56.728663,2.240353,2.315719,0.304821
1,1,1789523831.920730591,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.925223351,2.938573,6.589052,56.948719,2.248496,2.312803,0.302363
1,1,1789523831.926225901,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.929278135,2.85703,6.516553,56.641087,2.248628,2.311662,0.308214
1,1,1789523831.930377483,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.934196949,2.923242,6.534419,56.938916,2.246955,2.315248,0.308693
1,1,1789523831.935290337,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.939351797,3.022821,6.566147,56.782892,2.246176,2.315499,0.310034
1,1,1789523831.940351009,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.943976164,2.962366,6.545802,56.915082,2.251019,2.314009,0.298966
1,1,1789523831.944822311,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.949018717,2.890345,6.55002,56.625118,2.248991,2.310644,0.309668
1,1,1789523831.950374365,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.955811739,2.880453,6.597684,56.929352,2.249123,2.314228,0.314086
1,1,1789523831.956480742,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.959095955,2.997341,6.483725,56.948271,2.24854,2.31566,0.30908
1,1,1789523831.959995985,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.964010239,2.993808,6.5499,56.939299,2.251046,2.313294,0.296476
1,1,1789523831.964739561,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.969123125,2.921703,6.62809,56.923799,2.246516,2.312566,0.304098
1,1,1789523831.970243931,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.974133968,2.900114,6.546892,56.938323,2.246957,2.311891,0.307842
1,1,1789523831.975055218,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.979095697,2.963293,6.484537,56.701631,2.25027,2.317394,0.306101
1,1,1789523831.980051994,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.985277653,3.047983,6.59475,56.932976,2.243582,2.320465,0.299145
1,1,1789523831.986541271,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.989661694,2.986249,6.636177,56.829079,2.247553,2.317899,0.303586
1,1,1789523831.990833044,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.994356632,2.879257,6.513375,56.932527,2.252713,2.315744,0.304564
1,1,1789523831.996227503,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523831.999052286,2.892014,6.460834,56.657541,2.255016,2.312375,0.313202
1,1,1789523832.000123501,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.005529881,2.997284,6.568602,56.919863,2.24919,2.315512,0.308277
1,1,1789523832.006185770,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.009232998,2.998768,6.554194,56.768062,2.249516,2.316265,0.306501
1,1,1789523832.010852575,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.014146566,2.923158,6.551651,56.920245,2.25219,2.315015,0.308456
1,1,1789523832.015202284,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.019143343,2.899625,6.54366,56.625278,2.2511,2.315406,0.310318
1,1,1789523832.020832539,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.024193287,2.88267,6.507506,56.877375,2.254823,2.31692,0.311216
1,1,1789523832.025262833,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.029214859,3.028078,6.493903,56.693539,2.249365,2.314973,0.306637
1,1,1789523832.030290127,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.034107447,2.999316,6.599343,56.959894,2.250554,2.315466,0.29777
1,1,1789523832.035166025,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.039283276,2.877032,6.588028,56.652595,2.245699,2.312552,0.309435
1,1,1789523832.040361166,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.043985605,2.890768,6.516207,56.877092,2.247571,2.309975,0.304234
1,1,1789523832.044984102,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.049181700,3.031613,6.529926,56.781894,2.249226,2.321983,0.310265
1,1,1789523832.050062418,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.054137707,3.028231,6.590607,56.935109,2.249327,2.317577,0.300137
1,1,1789523832.055972815,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.059173107,2.881669,6.579386,56.902464,2.252265,2.314073,0.308707
1,1,1789523832.060260534,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.063949585,2.855596,6.526483,56.960019,2.25305,2.31184,0.303759
1,1,1789523832.064960480,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.069074392,2.982477,6.497946,56.933296,2.249867,2.320889,0.318016
1,1,1789523832.070162773,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.074169159,3.036346,6.560891,56.869206,2.247969,2.315579,0.305666
1,1,1789523832.075245142,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.079310656,2.939907,6.593346,56.817905,2.252788,2.311472,0.301754
1,1,1789523832.080019951,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.084143400,2.94059,6.554452,56.89763,2.249312,2.313353,0.305689
1,1,1789523832.085194588,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.089493275,2.932511,6.504547,56.654333,2.247223,2.314179,0.311221
1,1,1789523832.091136217,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.094573975,3.006692,6.535041,56.935731,2.247446,2.317767,0.306952
1,1,1789523832.095620394,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.099115610,3.019851,6.571834,56.769223,2.245377,2.315472,0.294991
1,1,1789523832.100167274,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.104288340,2.947264,6.630233,56.955705,2.2475,2.317332,0.30116
1,1,1789523832.106461525,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.109200239,2.873262,6.557379,56.630949,2.245645,2.312669,0.313703
1,1,1789523832.110764980,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.114089966,2.906977,6.504471,56.968363,2.249837,2.31068,0.309289
1,1,1789523832.114956617,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.120192289,3.027459,6.566,56.798535,2.243567,2.310626,0.307592
1,1,1789523832.121219158,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.124421835,2.918029,6.66005,56.924353,2.244328,2.306523,0.30364
1,1,1789523832.125616550,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.129499912,2.878329,6.544595,56.622008,2.24628,2.30793,0.319552
1,1,1789523832.130652189,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.134290218,2.908205,6.484034,56.93719,2.255514,2.313444,0.307492
1,1,1789523832.135349035,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.139295816,3.049801,6.546992,56.844722,2.249901,2.322458,0.308735
1,1,1789523832.140459299,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.144232750,3.004401,6.598569,56.922338,2.251507,2.318851,0.29792
1,1,1789523832.145356178,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.149117708,2.90423,6.566367,56.900459,2.248714,2.316219,0.301695
1,1,1789523832.151170015,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.154514551,2.890007,6.498827,56.911268,2.249773,2.313707,0.302729
1,1,1789523832.155685425,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.159877062,2.981852,6.539218,56.686893,2.247589,2.313922,0.308003
1,1,1789523832.160938263,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.164246559,3.016963,6.57829,56.920511,2.246799,2.315458,0.302612
1,1,1789523832.165315866,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.168985367,2.973118,6.585072,56.791616,2.248351,2.31391,0.29714
1,1,1789523832.170385122,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.174020290,2.917028,6.546383,56.890758,2.243349,2.312043,0.313323
1,1,1789523832.175132751,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.180387735,2.911478,6.504794,56.714881,2.252748,2.312954,0.314078
1,1,1789523832.181522131,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.184560299,2.941748,6.522843,56.931595,2.250204,2.317218,0.310239
1,1,1789523832.185615540,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.189217806,3.029723,6.589975,56.732056,2.247378,2.317196,0.301178
1,1,1789523832.190332651,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.194076300,2.90795,6.561511,56.946907,2.250842,2.317012,0.307821
1,1,1789523832.195143700,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.199149847,2.901761,6.483696,56.647662,2.251953,2.307891,0.312252
1,1,1789523832.200015306,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.205680370,2.943297,6.5374,56.928629,2.250175,2.305567,0.306915
1,1,1789523832.206338644,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.210864782,3.023983,6.586531,56.784653,2.244069,2.315844,0.305065
1,1,1789523832.211586714,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.214057207,2.959383,6.562606,56.893734,2.244958,2.31335,0.297095
1,1,1789523832.214755774,2.945917,6.677673,56.923474,2.246322,2.31745,0.304194
1,1,1789523832.219046831,2.869633,6.545143,56.896888,2.245359,2.310188,0.310979
1,1,1789523832.220376253,2.847446,6.567306,56.912475,2.245921,2.311402,0.308998
1,2,1789523832.562003136,2.904135,6.483538,56.807815,2.25357,2.310608,0.307766
1,2,1789523832.563686371,2.869633,6.545143,56.896888,2.245359,2.310188,0.310979
1,2,1789523832.565052748,2.938182,6.561742,56.617411,2.247248,2.316198,0.305256
1,2,1789523832.566917181,2.967525,6.515219,56.970893,2.246752,2.316314,0.305532
1,2,1789523832.568716526,2.869633,6.545143,56.896888,2.245359,2.310188,0.310979
1,2,1789523832.569506407,2.938182,6.561742,56.617411,2.247248,2.316198,0.305256
