group,repeat,wall_time_s,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm
1,1,1789523726.492161036,2.998441,6.603823,56.820755,2.246452,2.314548,0.304047
1,1,1789523726.497347116,2.842098,6.472542,56.813785,2.258633,2.317527,0.312381
1,1,1789523726.498342037,2.986317,6.66728,56.793856,2.241156,2.312378,0.298111
1,1,1789523726.500006676,3.072486,6.487797,56.5699,2.253331,2.31817,0.311322
1,1,1789523726.501398087,2.925808,6.576963,56.936015,2.245984,2.310012,0.299916
1,1,1789523726.505115986,3.074789,6.558645,56.88301,2.257558,2.322454,0.297123
1,1,1789523726.506876707,2.879348,6.529177,56.822381,2.241756,2.308582,0.304806
1,1,1789523726.509951115,2.851067,6.486331,56.552292,2.256671,2.314203,0.311306
1,1,1789523726.510885239,2.871623,6.474394,56.806066,2.247274,2.306024,0.312302
1,1,1789523726.514963627,2.814762,6.505227,56.777002,2.25717,2.31788,0.318607
1,1,1789523726.516350269,2.866916,6.518074,56.977968,2.243769,2.307546,0.309117
1,1,1789523726.520021677,3.010436,6.511336,56.727186,2.251757,2.323044,0.311154
1,1,1789523726.521322966,2.892113,6.583753,56.810643,2.242649,2.310187,0.309184
1,1,1789523726.525186300,3.094587,6.542989,56.837255,2.250349,2.317049,0.303297
1,1,1789523726.526566744,2.910868,6.599061,56.666759,2.244233,2.306033,0.311871
1,1,1789523726.530026674,3.000738,6.564861,56.596129,2.245565,2.317503,0.309794
1,1,1789523726.531598091,2.87439,6.539333,56.484445,2.248126,2.305525,0.308409
1,1,1789523726.535110474,2.777405,6.510038,56.806775,2.25249,2.306436,0.31247
1,1,1789523726.536342859,2.988901,6.5854,56.922367,2.244753,2.313326,0.303554
1,1,1789523726.540141821,2.953043,6.550353,56.757661,2.254035,2.312517,0.305279
1,1,1789523726.541626453,2.928935,6.500016,56.662733,2.250981,2.312007,0.316435
1,1,1789523726.545119762,3.050597,6.545677,56.787568,2.249548,2.317889,0.301278
1,1,1789523726.546457291,2.879333,6.556968,56.805029,2.251753,2.31342,0.311959
1,1,1789523726.551454782,3.013568,6.606551,56.693159,2.247158,2.31939,0.300225
1,1,1789523726.552395105,2.830635,6.538647,56.975089,2.251751,2.312884,0.313662
1,1,1789523726.555493593,2.884177,6.529484,56.762564,2.255331,2.316868,0.30901
1,1,1789523726.556864738,2.869403,6.559315,56.809278,2.252803,2.313476,0.308625
1,1,1789523726.560067654,2.978924,6.482407,56.757562,2.251791,2.315371,0.30595
1,1,1789523726.561477184,2.86999,6.464502,56.805605,2.254191,2.317101,0.313197
