group,repeat,wall_time_s,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm
4,1,1789524133.705327511,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.708778858,4.044997,35.863431,10.415964,-3.107729,-1.556668,-1.979461
4,1,1789524133.709915876,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.710685492,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.713707685,4.085095,35.83164,10.451058,-3.111137,-1.560456,-1.981021
4,1,1789524133.714414597,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.715133905,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.718795538,4.151308,35.84973,10.363641,-3.110524,-1.557012,-1.983098
4,1,1789524133.720553160,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.721071720,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.723982573,4.072412,35.870203,10.53244,-3.108921,-1.555822,-1.982279
4,1,1789524133.725525856,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.726024866,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.728771687,4.097199,35.8722,10.289805,-3.109266,-1.559167,-1.977057
4,1,1789524133.730279684,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.730805397,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.734001398,4.086455,35.865302,10.460648,-3.112303,-1.559071,-1.980837
4,1,1789524133.735410213,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.736332178,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.738971472,4.078992,35.853662,10.443932,-3.111907,-1.558519,-1.97949
4,1,1789524133.740045071,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.740822315,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.744024754,4.119914,35.842524,10.478042,-3.110314,-1.559066,-1.98151
4,1,1789524133.744837284,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.745624542,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.749280214,4.123971,35.860719,10.286148,-3.110213,-1.55532,-1.978918
4,1,1789524133.750035524,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.750584602,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.753849030,4.056029,35.849542,10.494453,-3.109377,-1.558386,-1.976889
4,1,1789524133.754990339,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.755681276,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.758828640,4.070985,35.846292,10.4318,-3.113352,-1.556869,-1.975019
4,1,1789524133.760103464,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.760758162,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.764312267,4.148045,35.866473,10.493647,-3.107544,-1.552939,-1.982927
4,1,1789524133.765302181,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.765784025,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.768924236,4.145192,35.852484,10.238798,-3.107863,-1.555425,-1.97945
4,1,1789524133.769699574,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.770287514,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.773758888,4.027507,35.874543,10.494576,-3.105167,-1.554627,-1.982685
4,1,1789524133.775929689,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.776426792,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.778861761,4.105693,35.883657,10.388777,-3.114818,-1.555302,-1.978791
4,1,1789524133.780035734,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.780599594,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.783785820,4.121883,35.838992,10.441299,-3.107482,-1.559629,-1.987369
4,1,1789524133.784602165,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.785387516,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.788881779,4.091828,35.816956,10.410292,-3.105024,-1.559855,-1.983282
4,1,1789524133.789661407,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.790182352,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.793772697,4.115496,35.891138,10.482651,-3.108846,-1.553697,-1.984258
4,1,1789524133.794568539,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.795284033,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.798805952,4.137627,35.846612,10.460602,-3.11089,-1.554691,-1.980254
4,1,1789524133.799991846,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.800755262,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.803814888,4.017391,35.832795,10.467792,-3.107412,-1.560943,-1.982414
4,1,1789524133.804603815,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.805265903,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.808917284,4.149847,35.851773,10.211008,-3.10693,-1.558295,-1.979701
4,1,1789524133.810074091,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.810748100,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.814246416,4.140737,35.862446,10.479263,-3.108617,-1.55959,-1.980884
4,1,1789524133.814967155,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.815475464,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.818748474,4.062421,35.860571,10.275214,-3.111725,-1.560748,-1.974541
4,1,1789524133.819539785,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.820271969,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.824547052,4.081901,35.843573,10.481367,-3.109567,-1.559319,-1.979412
4,1,1789524133.825296640,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.826018095,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.828753948,4.121659,35.834584,10.446972,-3.110165,-1.557418,-1.98335
4,1,1789524133.829562426,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.830312014,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.834659815,4.111304,35.875896,10.47101,-3.108875,-1.554891,-1.979761
4,1,1789524133.835452557,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.836207390,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.838607550,4.081206,35.851895,10.271875,-3.110975,-1.55618,-1.976159
4,1,1789524133.840634823,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.841217041,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.844002485,4.099665,35.848159,10.480514,-3.109161,-1.55476,-1.979473
4,1,1789524133.844749928,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.845290899,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.848756552,4.085801,35.858181,10.492914,-3.109226,-1.557566,-1.983909
4,1,1789524133.850558043,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.851027727,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.853744745,4.09419,35.828621,10.456835,-3.107015,-1.557532,-1.983033
4,1,1789524133.855525970,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.855996609,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.858760118,4.128737,35.851143,10.241854,-3.11045,-1.557258,-1.977627
4,1,1789524133.859562397,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.860040426,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.864054441,4.085957,35.875314,10.459369,-3.11109,-1.55521,-1.981311
4,1,1789524133.864797115,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.865560770,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.868796825,4.080894,35.81382,10.503939,-3.106033,-1.556475,-1.982475
4,1,1789524133.869429827,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.870034695,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.873694897,4.118112,35.839797,10.421745,-3.108425,-1.55681,-1.981584
4,1,1789524133.874538183,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.875336647,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.878716230,4.099076,35.8653,10.217223,-3.111667,-1.553847,-1.975182
4,1,1789524133.879834652,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.880316019,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.883742094,4.141586,35.862926,10.452727,-3.11019,-1.554228,-1.985444
4,1,1789524133.884476900,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.884976864,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.888738394,4.107945,35.82904,10.420668,-3.109299,-1.55876,-1.982446
4,1,1789524133.889551640,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.890172005,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.893597841,4.072431,35.860052,10.475667,-3.108515,-1.559112,-1.983226
4,1,1789524133.894900084,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.895658255,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.898969412,4.132834,35.856243,10.448344,-3.110347,-1.558823,-1.982714
4,1,1789524133.900586128,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.901272535,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.903774500,4.083419,35.86295,10.495522,-3.108467,-1.556429,-1.982114
4,1,1789524133.904896498,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.905657053,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.909161568,4.145445,35.900402,10.319138,-3.111286,-1.555495,-1.981875
4,1,1789524133.909971952,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.910645723,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.913728952,4.048548,35.823288,10.47122,-3.105769,-1.561661,-1.980202
4,1,1789524133.914925575,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.915602446,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.918801069,4.061086,35.839195,10.438566,-3.108656,-1.559034,-1.97696
4,1,1789524133.920062065,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.920560360,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.923756599,4.122913,35.870461,10.483828,-3.110963,-1.557694,-1.983791
4,1,1789524133.924882889,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.925364017,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.928703547,4.127721,35.822992,10.323808,-3.108831,-1.556639,-1.978589
4,1,1789524133.930033445,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.930835485,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.934889078,4.059139,35.893692,10.534047,-3.108365,-1.557779,-1.981592
4,1,1789524133.935788631,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.936387300,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.939183712,4.147865,35.858551,10.436778,-3.111922,-1.55455,-1.98369
4,1,1789524133.939990997,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.940737486,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.943818569,4.086714,35.817543,10.484675,-3.105637,-1.556797,-1.982962
4,1,1789524133.944631577,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.945405245,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.948735952,4.092934,35.907766,10.3615,-3.109074,-1.555077,-1.978575
4,1,1789524133.949969292,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.950731039,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.955050230,4.113202,35.89599,10.470898,-3.110353,-1.553858,-1.979802
4,1,1789524133.955837965,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.956377506,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.958674192,4.108145,35.840584,10.459026,-3.11,-1.556764,-1.981523
4,1,1789524133.959472656,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.960031509,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.963742733,4.050109,35.84978,10.449876,-3.110649,-1.561894,-1.982087
4,1,1789524133.964933872,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.965707064,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.968731165,4.156967,35.84754,10.270192,-3.114784,-1.555122,-1.977
4,1,1789524133.969537973,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.970147133,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.973799467,4.142652,35.855201,10.456136,-3.107785,-1.552053,-1.982964
4,1,1789524133.974595785,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.975332260,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.978735447,4.005455,35.85637,10.465374,-3.110742,-1.564409,-1.97839
4,1,1789524133.979525566,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.980101824,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.983764410,4.113871,35.853813,10.46634,-3.108726,-1.552681,-1.982448
4,1,1789524133.984595537,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.985107899,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.988718748,4.182011,35.847793,10.448913,-3.107704,-1.551254,-1.987526
4,1,1789524133.989485741,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.990983009,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.993793249,3.999872,35.844055,10.449253,-3.107438,-1.560745,-1.982422
4,1,1789524133.994525194,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524133.995228529,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524133.998736858,4.142947,35.879697,10.32302,-3.111098,-1.550998,-1.978726
4,1,1789524133.999536753,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524134.000173330,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524134.003720999,4.103792,35.86343,10.479924,-3.112373,-1.555418,-1.979963
4,1,1789524134.005120277,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524134.005696297,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524134.008760929,4.038531,35.856643,10.493937,-3.109492,-1.560351,-1.98358
4,1,1789524134.009547949,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524134.010299683,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524134.013755083,4.176385,35.843706,10.436222,-3.105851,-1.549675,-1.983492
4,1,1789524134.014848471,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524134.015478373,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524134.018959045,4.126598,35.906095,10.329815,-3.110778,-1.550847,-1.980507
4,1,1789524134.020065546,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524134.020834446,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524134.023772478,4.011663,35.848038,10.491153,-3.104788,-1.557373,-1.979028
4,1,1789524134.024866819,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524134.025418997,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524134.028734922,4.131567,35.822497,10.507536,-3.106246,-1.552286,-1.985736
4,1,1789524134.029910326,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524134.030509472,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524134.033968449,4.137933,35.882922,10.439521,-3.109735,-1.554939,-1.98211
4,1,1789524134.035037518,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524134.035560846,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524134.038682938,4.071523,35.856858,10.326347,-3.112143,-1.559276,-1.977404
4,1,1789524134.039482117,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524134.040600300,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524134.043792486,4.096719,35.860068,10.485713,-3.109521,-1.554327,-1.982167
4,1,1789524134.044600487,4.15411,35.879594,10.42281,-3.109531,-1.5566,-1.98103
4,1,1789524134.045352697,4.092425,35.835107,10.331371,-3.107837,-1.558797,-1.980078
4,1,1789524134.049638987,4.070347,35.891836,10.450951,-3.113276,-1.559664,-1.981302
4,2,1789524134.399689436,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.400223732,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.400785923,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.401268244,4.07302,35.886124,10.488707,-3.110828,-1.558258,-1.98079
4,2,1789524134.403796673,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.404829979,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.405287743,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.405802250,4.111916,35.867425,10.645646,-3.108731,-1.552465,-1.98691
4,2,1789524134.410687208,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.411176443,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.411898375,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.412629604,4.126337,35.809013,10.462882,-3.107847,-1.556191,-1.984868
4,2,1789524134.413793325,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.415850401,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.416610241,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.417165756,4.131219,35.832764,10.461183,-3.106019,-1.555241,-1.98602
4,2,1789524134.419095516,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.419878006,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.420359612,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.420920134,4.105855,35.832077,10.639108,-3.110186,-1.555952,-1.985291
4,2,1789524134.423765898,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.425645113,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.426287651,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.426813364,4.083282,35.904529,10.511072,-3.111711,-1.557396,-1.984394
4,2,1789524134.428676844,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.430250406,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.431022644,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.431693792,4.094324,35.861021,10.458012,-3.107561,-1.555385,-1.982186
4,2,1789524134.433792114,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.435460091,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.436214924,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.436918259,4.124614,35.852027,10.478657,-3.10944,-1.552566,-1.980436
4,2,1789524134.438771009,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.439848185,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.440611124,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.441352129,4.084887,35.847493,10.388347,-3.106881,-1.55424,-1.978893
4,2,1789524134.443874598,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.444716454,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.445521593,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.446265459,4.097883,35.876035,10.373532,-3.110127,-1.556024,-1.982791
4,2,1789524134.448803902,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.449954271,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.450719833,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.451488733,4.109046,35.857175,10.455589,-3.108977,-1.557909,-1.984001
4,2,1789524134.454727888,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.455537319,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.456294060,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.457072973,4.146071,35.835645,10.635036,-3.107264,-1.550797,-1.987402
4,2,1789524134.458759069,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.459868908,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.460634470,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.461373806,4.116191,35.874112,10.462736,-3.108613,-1.55703,-1.979319
4,2,1789524134.463776112,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.464543819,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.465291023,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.466051340,4.127774,35.871598,10.484525,-3.110277,-1.550078,-1.982491
4,2,1789524134.468747377,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.469961166,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.470763922,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.471528530,4.037809,35.913402,10.663095,-3.114647,-1.557122,-1.982328
4,2,1789524134.473976851,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.474684477,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.475456953,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.476192713,4.057292,35.82385,10.490719,-3.108674,-1.559462,-1.979324
4,2,1789524134.478792429,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.479557514,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.480328560,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.480853558,4.093274,35.81934,10.362832,-3.110463,-1.558242,-1.97757
4,2,1789524134.483797789,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.484537125,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.485278606,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.486328125,4.171243,35.830839,10.323234,-3.105817,-1.553386,-1.984731
4,2,1789524134.488732338,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.489493132,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.490231276,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.491015434,4.114053,35.885043,10.563849,-3.1064,-1.553661,-1.98591
4,2,1789524134.494675159,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.495453119,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.496216297,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.496896267,4.087338,35.897383,10.361423,-3.109299,-1.554929,-1.978555
4,2,1789524134.499416590,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.500003815,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.500582457,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.501807690,4.093206,35.860389,10.48591,-3.106604,-1.554813,-1.98214
4,2,1789524134.504773855,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.505563498,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.506315947,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.506890774,4.105325,35.862631,10.659119,-3.105294,-1.555838,-1.984593
4,2,1789524134.508844376,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.509675503,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.510324240,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.511080980,4.124336,35.845988,10.493516,-3.107313,-1.55236,-1.982861
4,2,1789524134.513806581,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
4,2,1789524134.514517546,4.095377,35.860312,10.446398,-3.107248,-1.55411,-1.983553
4,2,1789524134.515113354,4.103288,35.891453,10.399135,-3.108177,-1.553821,-1.978075
4,2,1789524134.515825748,4.058582,35.902133,10.460032,-3.113002,-1.55573,-1.981073
4,2,1789524134.518780470,4.078518,35.81388,10.475021,-3.103442,-1.556425,-1.983169
