sample_index,wall_time_s,tcp_x_m,tcp_y_m,tcp_z_m,tcp_rx_rad,tcp_ry_rad,tcp_rz_rad,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm
1,1789436461.284791231,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.951595,23.505973,7.929619,-1.801396,0.390734,-3.136103
1,1789436461.289637327,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.940159,23.549683,7.787648,-1.809767,0.385191,-3.126271
1,1789436461.294819593,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.984679,23.524736,7.847818,-1.805567,0.38775,-3.135193
1,1789436461.299802303,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.932483,23.559664,7.912403,-1.810797,0.385403,-3.135958
1,1789436461.304655790,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.902692,23.524472,7.828097,-1.805074,0.386134,-3.136176
1,1789436461.309632063,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.943474,23.537889,7.829494,-1.8055,0.387382,-3.135154
1,1789436461.314867258,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.943924,23.525182,7.979091,-1.806757,0.3865,-3.140757
1,1789436461.319650888,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.985894,23.520539,7.816976,-1.804999,0.392162,-3.136599
1,1789436461.324707508,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.958572,23.556006,7.705038,-1.80608,0.390125,-3.131141
1,1789436461.329826355,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.934343,23.548623,7.539941,-1.806205,0.390292,-3.123481
1,1789436461.334833145,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.939424,23.54951,7.923896,-1.807816,0.386712,-3.134363
1,1789436461.339642763,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.974249,23.550126,7.701169,-1.807536,0.389799,-3.133642
1,1789436461.344724417,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.966603,23.526821,7.841774,-1.806771,0.388889,-3.132942
1,1789436461.349843502,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.945809,23.525837,7.91322,-1.802553,0.388434,-3.135012
1,1789436461.354644060,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.963842,23.545018,7.803135,-1.808604,0.389122,-3.133922
1,1789436461.359825611,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.980112,23.526064,7.807273,-1.804864,0.390814,-3.137049
1,1789436461.365087986,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.944427,23.541505,8.005637,-1.806059,0.391025,-3.135154
1,1789436461.369985819,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.933769,23.509403,7.871076,-1.804516,0.389654,-3.131912
1,1789436461.374958754,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.934946,23.531091,7.706716,-1.806931,0.387944,-3.130164
1,1789436461.379992485,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.938708,23.54839,7.606161,-1.8059,0.387088,-3.129203
1,1789436461.385054350,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.927659,23.51752,7.9156,-1.803359,0.386648,-3.133616
1,1789436461.389849901,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.948004,23.503231,7.661469,-1.803719,0.389153,-3.129088
1,1789436461.395133495,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.992859,23.507558,7.778901,-1.805336,0.387944,-3.131477
1,1789436461.400046825,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.977839,23.532335,7.911852,-1.80894,0.38842,-3.129742
1,1789436461.404649734,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.940575,23.530126,7.791798,-1.802453,0.387784,-3.12935
1,1789436461.409769773,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.928598,23.502332,7.839649,-1.803066,0.387732,-3.128335
1,1789436461.415068150,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.90609,23.534118,7.999085,-1.804874,0.386007,-3.133929
1,1789436461.419885874,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.94649,23.545876,7.868687,-1.804033,0.388753,-3.133766
1,1789436461.424763918,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.930179,23.512851,7.635902,-1.804771,0.384017,-3.128185
1,1789436461.429887772,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.954443,23.514589,7.50965,-1.807359,0.386042,-3.125302
1,1789436461.434926510,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.953373,23.530713,7.87864,-1.805373,0.386231,-3.133518
1,1789436461.439945698,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.96496,23.538251,7.689879,-1.803272,0.391458,-3.128679
1,1789436461.445022106,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.946298,23.551046,7.802054,-1.807798,0.388002,-3.128731
1,1789436461.449943304,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.932705,23.570185,7.951066,-1.806691,0.384615,-3.135213
1,1789436461.454754353,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.9344,23.524066,7.829266,-1.807421,0.387769,-3.129084
1,1789436461.459557533,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.935667,23.569988,7.968484,-1.808635,0.385296,-3.135881
1,1789436461.464842319,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.937279,23.550401,7.832008,-1.806502,0.385285,-3.133803
1,1789436461.469662905,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.960199,23.52852,7.799652,-1.803815,0.385914,-3.136545
1,1789436461.474700689,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.950096,23.523612,7.856759,-1.80583,0.390572,-3.13513
1,1789436461.479601145,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.947771,23.51785,7.811848,-1.804672,0.388786,-3.134271
1,1789436461.484680414,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.975414,23.522936,7.759561,-1.804934,0.390898,-3.131726
1,1789436461.489599228,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.944931,23.556449,7.555244,-1.808637,0.38748,-3.125953
1,1789436461.494618177,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.93271,23.554442,7.946074,-1.804129,0.387416,-3.138115
1,1789436461.499719620,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.924659,23.541091,7.688934,-1.803761,0.388369,-3.135767
1,1789436461.504640341,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.941223,23.525083,7.810714,-1.803532,0.386161,-3.135368
1,1789436461.509810686,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.974554,23.538438,7.909047,-1.804898,0.389991,-3.137574
1,1789436461.514875412,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.9594,23.524088,7.80933,-1.803258,0.389619,-3.135868
1,1789436461.519703627,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.961711,23.521247,7.802643,-1.806552,0.391416,-3.133891
1,1789436461.524602413,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.945258,23.520882,7.991962,-1.804586,0.391792,-3.137837
1,1789436461.529703379,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.935273,23.56551,7.872767,-1.806468,0.389521,-3.13109
1,1789436461.534695387,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.952855,23.550305,7.694295,-1.805563,0.386587,-3.132462
1,1789436461.539516687,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.942338,23.537206,7.713669,-1.801961,0.388673,-3.131716
1,1789436461.544567108,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.924215,23.514236,7.869606,-1.805684,0.386561,-3.133238
1,1789436461.549706697,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.976275,23.516599,7.70623,-1.801851,0.391976,-3.129991
1,1789436461.554615021,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.96765,23.517014,7.783223,-1.806047,0.385727,-3.128961
1,1789436461.559631824,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.957786,23.545408,7.915277,-1.803748,0.388674,-3.133717
1,1789436461.564852715,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.942752,23.534064,7.830291,-1.804944,0.390307,-3.128211
1,1789436461.569682837,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.935798,23.54953,7.844443,-1.806847,0.385123,-3.131766
1,1789436461.574737072,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.924602,23.540734,8.054455,-1.805401,0.388885,-3.13391
1,1789436461.579739571,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.947466,23.503642,7.820064,-1.804046,0.38311,-3.135554
1,1789436461.584657192,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.982881,23.554502,7.808439,-1.807464,0.390299,-3.130373
1,1789436461.589555025,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.944099,23.532455,7.807481,-1.804021,0.386796,-3.131358
1,1789436461.594648600,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.969249,23.527248,7.857176,-1.807406,0.389579,-3.13495
1,1789436461.599839926,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.951603,23.529342,7.799945,-1.806374,0.385712,-3.130268
1,1789436461.604485273,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.933698,23.538141,7.886779,-1.802577,0.389937,-3.127877
1,1789436461.609689951,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.912221,23.546975,7.942096,-1.809425,0.387531,-3.134521
1,1789436461.614915371,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.955569,23.534164,7.862341,-1.803678,0.385277,-3.138241
1,1789436461.619755983,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.932085,23.538071,7.807899,-1.809034,0.385975,-3.131144
1,1789436461.624720812,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.976171,23.498675,8.026002,-1.804521,0.389292,-3.140049
1,1789436461.629765272,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.967053,23.568224,7.806748,-1.808086,0.388989,-3.131703
1,1789436461.634797335,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.970049,23.523048,7.698493,-1.802656,0.389381,-3.135368
1,1789436461.639783859,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.946373,23.568193,7.652758,-1.807079,0.391075,-3.122701
1,1789436461.644742250,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.918907,23.520265,7.914815,-1.80554,0.385199,-3.134282
1,1789436461.649756432,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.97474,23.545187,7.731957,-1.804428,0.389768,-3.131781
1,1789436461.654510736,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.963522,23.55998,7.794424,-1.808588,0.38818,-3.133721
1,1789436461.659599781,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.969807,23.512523,7.938813,-1.801943,0.38736,-3.136565
1,1789436461.664839029,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.954501,23.52734,7.968022,-1.804468,0.39045,-3.135422
1,1789436461.669572592,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.957116,23.500263,7.810968,-1.80218,0.391359,-3.134492
1,1789436461.674741507,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.959594,23.515671,7.775326,-1.805066,0.389811,-3.133678
1,1789436461.679670572,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.935183,23.542736,8.033643,-1.808272,0.390688,-3.13511
1,1789436461.684686184,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.920985,23.559579,7.852482,-1.808514,0.38693,-3.13243
1,1789436461.689638376,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.946089,23.551395,7.730486,-1.804223,0.389314,-3.132853
1,1789436461.694681644,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.909515,23.514847,7.622425,-1.804994,0.38469,-3.130862
1,1789436461.699806929,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.974656,23.528365,7.928552,-1.805445,0.392397,-3.136655
1,1789436461.704646349,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.966734,23.528559,7.664269,-1.806097,0.38702,-3.127581
1,1789436461.709690809,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.98466,23.543074,7.814481,-1.807407,0.389002,-3.132589
1,1789436461.714835644,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.925557,23.528001,7.945565,-1.807637,0.386684,-3.132263
1,1789436461.719691515,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.952007,23.546316,7.83345,-1.804676,0.390466,-3.132271
1,1789436461.724589348,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.950816,23.569717,7.843278,-1.808996,0.385862,-3.132508
1,1789436461.729555607,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.943901,23.567023,8.035214,-1.80677,0.386972,-3.140726
1,1789436461.734718800,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.93408,23.526461,7.835798,-1.805753,0.386486,-3.131077
1,1789436461.739591122,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.946863,23.484971,7.670108,-1.802527,0.386815,-3.129705
1,1789436461.744702101,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.953599,23.512174,7.609658,-1.805467,0.389005,-3.126503
1,1789436461.749714613,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.955726,23.543074,7.878704,-1.807349,0.38782,-3.133333
1,1789436461.754587650,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.947893,23.54636,7.703439,-1.805976,0.387223,-3.12639
1,1789436461.759555817,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.913596,23.509769,7.817588,-1.803508,0.386239,-3.130807
1,1789436461.764918089,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.93082,23.509981,7.95404,-1.806767,0.386963,-3.132685
1,1789436461.769655228,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.94915,23.52826,7.833884,-1.807683,0.385049,-3.132459
1,1789436461.774838924,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.948365,23.540617,7.805051,-1.806423,0.386704,-3.132962
1,1789436461.779576778,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.91631,23.523313,7.978054,-1.807396,0.386736,-3.135331
1,1789436461.784884930,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.949357,23.505173,7.851038,-1.802062,0.38967,-3.132847
1,1789436461.789690256,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.956507,23.556713,7.78086,-1.8051,0.389233,-3.130346
1,1789436461.794677019,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.953284,23.563989,7.812606,-1.804602,0.388022,-3.134103
1,1789436461.799771070,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.930637,23.554666,7.832096,-1.805726,0.390951,-3.133148
1,1789436461.804646969,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.920696,23.533773,7.843798,-1.803616,0.387144,-3.131936
1,1789436461.809760094,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.928145,23.510236,7.787515,-1.804817,0.385923,-3.132229
1,1789436461.814852238,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.976805,23.524669,7.906427,-1.805535,0.39053,-3.139143
1,1789436461.819606066,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.965831,23.541591,7.831563,-1.805442,0.394589,-3.132993
1,1789436461.824560165,0.53419858436,-0.256727401004,0.557936252019,0.587020587754,1.04906316154,-0.246888761709,21.95577,23.530223,7.773089,-1.805389,0.387266,-3.129421
2,1789436472.969560146,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.973634,23.557539,7.885194,-1.806076,0.390521,-3.134949
2,1789436472.974694729,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.971154,23.538215,7.711596,-1.805552,0.387482,-3.133135
2,1789436472.979680300,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.997531,23.532657,7.770898,-1.804757,0.392942,-3.130203
2,1789436472.984828472,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.951795,23.528552,7.941444,-1.802827,0.388842,-3.134766
2,1789436472.989707470,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.96575,23.538131,7.746808,-1.804572,0.391436,-3.127934
2,1789436472.994933605,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.941413,23.538729,7.814281,-1.805487,0.385573,-3.133146
2,1789436472.999835253,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.96429,23.53214,8.004691,-1.807611,0.389492,-3.135856
2,1789436473.004683733,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.968743,23.521916,7.855658,-1.806238,0.388497,-3.136053
2,1789436473.009605646,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.95254,23.532153,8.048034,-1.805964,0.391053,-3.137787
2,1789436473.014921188,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.972664,23.530715,7.84622,-1.804427,0.389674,-3.136079
2,1789436473.019644260,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.969675,23.497703,7.812047,-1.803574,0.386657,-3.134271
2,1789436473.024605989,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.982977,23.51144,7.904076,-1.80941,0.390584,-3.13446
2,1789436473.029643536,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.984447,23.536472,7.895545,-1.805941,0.389568,-3.134252
2,1789436473.034931660,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.974712,23.549714,7.709672,-1.807234,0.390304,-3.128028
2,1789436473.039610863,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.982121,23.536994,7.843012,-1.805609,0.387953,-3.132296
2,1789436473.044847965,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.939701,23.541406,7.964551,-1.804772,0.389268,-3.131825
2,1789436473.049852371,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.988092,23.553836,7.7122,-1.805231,0.388168,-3.132737
2,1789436473.054752588,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.99002,23.526381,7.812789,-1.806186,0.388358,-3.133693
2,1789436473.060164928,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.995034,23.514243,8.012205,-1.802915,0.391385,-3.13676
2,1789436473.065028429,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.97546,23.545461,7.773517,-1.80734,0.388452,-3.129044
2,1789436473.069761515,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.993361,23.533583,7.846503,-1.80214,0.391947,-3.13567
2,1789436473.074809313,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.946061,23.565496,8.003268,-1.811025,0.386701,-3.131161
2,1789436473.079710722,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.955945,23.560415,7.854648,-1.80469,0.386509,-3.137174
2,1789436473.084854841,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.96886,23.527689,7.691712,-1.802869,0.39068,-3.133596
2,1789436473.089770794,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.950819,23.492929,7.803176,-1.802668,0.388382,-3.133798
2,1789436473.094887257,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.952719,23.540539,7.970528,-1.804166,0.390455,-3.133859
2,1789436473.099793434,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.967159,23.507945,7.715789,-1.809475,0.385417,-3.130412
2,1789436473.104609013,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.99834,23.495312,7.843828,-1.80498,0.389307,-3.131385
2,1789436473.109690428,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.959921,23.521541,7.922061,-1.809147,0.389214,-3.129014
2,1789436473.114848614,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.977602,23.532368,7.87751,-1.805373,0.390098,-3.133812
2,1789436473.119769573,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.940488,23.55485,7.817888,-1.806401,0.388869,-3.130491
2,1789436473.124856234,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.969958,23.523223,7.590236,-1.803961,0.387873,-3.127231
2,1789436473.129812717,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.953716,23.52706,7.874031,-1.808039,0.388063,-3.130186
2,1789436473.134815693,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,22.004246,23.50453,7.736921,-1.802506,0.3912,-3.134244
2,1789436473.139649868,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.973715,23.544272,7.748633,-1.807366,0.388484,-3.127058
2,1789436473.144805431,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.972052,23.544545,7.931589,-1.804761,0.38965,-3.135076
2,1789436473.149882317,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.940896,23.560761,7.747087,-1.808529,0.388666,-3.128146
2,1789436473.154746771,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.96491,23.482109,7.846628,-1.803275,0.386064,-3.135983
2,1789436473.159789562,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.929012,23.522536,8.035987,-1.809384,0.38644,-3.133936
2,1789436473.164958954,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.966757,23.517652,7.824288,-1.80278,0.386895,-3.138525
2,1789436473.169664860,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.958127,23.53122,7.843026,-1.805022,0.394035,-3.131601
2,1789436473.175042391,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.936277,23.465193,7.857203,-1.804567,0.386565,-3.13501
2,1789436473.179904222,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.998855,23.548755,7.899962,-1.805367,0.391958,-3.131158
2,1789436473.184930086,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.958127,23.546061,7.651519,-1.806968,0.385732,-3.130067
2,1789436473.189929724,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.980227,23.576304,7.869288,-1.80791,0.39457,-3.132796
2,1789436473.194996595,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.918369,23.52755,7.932139,-1.804402,0.385381,-3.135155
2,1789436473.199826956,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.961406,23.508899,7.781055,-1.799413,0.393048,-3.129614
2,1789436473.204821587,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.939687,23.482963,7.799352,-1.806122,0.383859,-3.130632
2,1789436473.209732294,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,22.026695,23.533508,8.05627,-1.808668,0.39305,-3.138167
2,1789436473.214875460,0.534181929204,-0.256752440528,0.557969023732,0.587070167557,1.04896465665,-0.246868998714,21.984851,23.50501,7.827135,-1.804726,0.387052,-3.136537
