sample_index,wall_time_s,tcp_x_m,tcp_y_m,tcp_z_m,tcp_rx_rad,tcp_ry_rad,tcp_rz_rad,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm
1,1789437461.972535849,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.581404,8.744443,57.29349,2.184254,2.167384,0.075699
1,1789437461.978517771,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.658474,8.744772,57.345898,2.180236,2.17117,0.074015
1,1789437461.982316971,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.664112,8.785308,57.53431,2.178886,2.169328,0.069076
1,1789437461.987487793,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.599159,8.851262,57.378787,2.178267,2.1661,0.070035
1,1789437461.992712975,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.512147,8.86571,57.495934,2.179441,2.168436,0.067655
1,1789437461.997412920,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.469639,8.852559,57.626186,2.180513,2.166837,0.067503
1,1789437462.002203465,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.493483,8.816345,57.480018,2.184145,2.167778,0.075599
1,1789437462.007245302,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.573439,8.732962,57.444226,2.184662,2.168339,0.071009
1,1789437462.011996508,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.660516,8.759811,57.584112,2.179942,2.172234,0.065588
1,1789437462.016960144,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.660617,8.791319,57.473313,2.179706,2.174946,0.066274
1,1789437462.021920681,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.611395,8.853257,57.303117,2.178628,2.170063,0.069658
1,1789437462.026724339,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.5392,8.864981,57.419429,2.177745,2.168354,0.072416
1,1789437462.031599045,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.468084,8.860671,57.570204,2.181992,2.165753,0.067207
1,1789437462.036562681,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.504751,8.807102,57.361747,2.182957,2.168132,0.071375
1,1789437462.041949987,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.557973,8.786236,57.412196,2.180108,2.167533,0.067995
1,1789437462.046831846,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.632699,8.760771,57.578221,2.181953,2.171374,0.067665
1,1789437462.051688433,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.674473,8.775581,57.422453,2.180265,2.170771,0.069132
1,1789437462.056542158,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.637283,8.839444,57.441445,2.176959,2.169494,0.06892
1,1789437462.061872244,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.559429,8.847629,57.484978,2.180211,2.169929,0.072947
1,1789437462.066752672,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.476904,8.862374,57.526848,2.182987,2.168666,0.069583
1,1789437462.071710348,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.482314,8.816723,57.416564,2.182577,2.167525,0.070589
1,1789437462.077083349,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.518571,8.773927,57.429962,2.184419,2.167665,0.073513
1,1789437462.081784725,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.573218,8.794384,57.506298,2.18155,2.168623,0.068768
1,1789437462.086612701,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.616411,8.76426,57.38203,2.181744,2.171909,0.073233
1,1789437462.092025518,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.628762,8.798958,57.442402,2.178637,2.170855,0.069882
1,1789437462.096827507,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.614304,8.806005,57.584797,2.179156,2.171,0.065625
1,1789437462.101706266,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.575079,8.846681,57.405247,2.179505,2.165553,0.069013
1,1789437462.106514692,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.497217,8.837917,57.478672,2.181418,2.168078,0.0686
1,1789437462.111823082,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.470535,8.819268,57.559584,2.180396,2.165416,0.066553
1,1789437462.116712809,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.515165,8.780962,57.500667,2.184283,2.172344,0.07157
1,1789437462.121497393,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.612452,8.787665,57.290528,2.179366,2.16663,0.073544
1,1789437462.126837969,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.678653,8.74742,57.412127,2.182206,2.173669,0.068914
1,1789437462.131831408,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.652246,8.788533,57.506084,2.179014,2.173319,0.063206
1,1789437462.136805058,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.560147,8.845592,57.408989,2.180498,2.171955,0.072157
1,1789437462.141691446,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.489856,8.876043,57.463065,2.181334,2.167984,0.070341
1,1789437462.146538019,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.540015,8.86116,57.362252,2.182824,2.168332,0.071472
1,1789437462.151501656,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.492525,8.872273,57.457411,2.181891,2.166846,0.066532
1,1789437462.156537056,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.458418,8.814694,57.643437,2.185516,2.172708,0.061315
1,1789437462.161654472,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.552278,8.815609,57.386158,2.179182,2.169267,0.069265
1,1789437462.167916775,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.607075,8.778212,57.406412,2.181427,2.167692,0.070376
1,1789437462.173101425,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.666638,8.749464,57.574777,2.179691,2.171746,0.065576
1,1789437462.178690195,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.647817,8.799864,57.4413,2.177979,2.172634,0.069382
1,1789437462.183515310,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.564894,8.82484,57.286981,2.181944,2.168209,0.071129
1,1789437462.187611818,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.500479,8.880644,57.424047,2.17819,2.167389,0.069123
1,1789437462.193551779,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.478144,8.848603,57.588435,2.183644,2.169589,0.067442
1,1789437462.198429108,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.52706,8.833485,57.388268,2.179633,2.166487,0.070209
1,1789437462.203005552,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.571814,8.744443,57.436053,2.185578,2.170189,0.07188
1,1789437462.208721161,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.596998,8.78596,57.542684,2.181629,2.169013,0.068335
1,1789437462.213169098,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.632551,8.74978,57.476773,2.182025,2.174126,0.07469
1,1789437462.218121767,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.635398,8.818788,57.397001,2.177454,2.168278,0.070237
1,1789437462.222912312,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.558817,8.850505,57.584397,2.176728,2.166126,0.064569
1,1789437462.227337360,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.4714,8.850338,57.544062,2.183378,2.170657,0.068951
1,1789437462.232414007,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.469819,8.828812,57.309092,2.181268,2.16834,0.073346
1,1789437462.237347841,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.544787,8.791285,57.380092,2.183786,2.164661,0.07092
1,1789437462.243118286,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.588598,8.732975,57.550639,2.184314,2.169662,0.067762
1,1789437462.246916771,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.662401,8.748163,57.440928,2.180654,2.176802,0.069855
1,1789437462.251696587,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.654983,8.828553,57.420628,2.177966,2.169483,0.06753
1,1789437462.256771803,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.568702,8.860394,57.498608,2.179841,2.169347,0.069574
1,1789437462.261998653,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.500605,8.886665,57.451519,2.178331,2.168479,0.068927
1,1789437462.266835690,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.496048,8.826159,57.462941,2.185679,2.167767,0.064362
1,1789437462.271835566,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.538854,8.798134,57.374067,2.176865,2.16484,0.06706
1,1789437462.277101278,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.582717,8.746931,57.512485,2.184983,2.173276,0.067464
1,1789437462.281663418,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.657482,8.75996,57.311088,2.179623,2.169542,0.069248
1,1789437462.286576271,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.620793,8.807155,57.433882,2.180139,2.172856,0.070547
1,1789437462.292064190,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.596797,8.794835,57.532951,2.182172,2.173607,0.068515
1,1789437462.296661139,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.533314,8.852392,57.36889,2.180036,2.16517,0.075537
1,1789437462.301551580,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.452705,8.827769,57.531674,2.186121,2.170353,0.073046
1,1789437462.306481361,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.493285,8.86696,57.56975,2.175617,2.162984,0.066679
1,1789437462.311728716,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.540633,8.750158,57.501969,2.186739,2.16959,0.072261
1,1789437462.316509247,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.596491,8.814121,57.368612,2.17581,2.165322,0.069607
1,1789437462.321835041,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.653743,8.725356,57.551567,2.183372,2.175919,0.06918
1,1789437462.326930285,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.641137,8.821735,57.437454,2.175577,2.167802,0.066237
1,1789437462.331864119,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.592687,8.827941,57.406085,2.18423,2.174,0.070556
1,1789437462.336906910,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.510188,8.899136,57.423825,2.175039,2.166595,0.068845
1,1789437462.341979980,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.468125,8.833215,57.653355,2.187179,2.167984,0.067153
1,1789437462.346621275,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.479791,8.883863,57.368447,2.175723,2.165662,0.069073
1,1789437462.351602316,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.587729,8.718309,57.517905,2.187544,2.171375,0.064831
1,1789437462.356550694,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.507836,8.808375,57.38373,2.183621,2.168777,0.073642
1,1789437462.361812830,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.617373,8.731847,57.43352,2.182938,2.170848,0.070441
1,1789437462.366485834,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.662901,8.756445,57.594315,2.182437,2.171433,0.06607
1,1789437462.371680737,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.616366,8.805591,57.426558,2.177845,2.170936,0.071663
1,1789437462.376808882,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.598676,8.830293,57.436325,2.177804,2.171663,0.071902
1,1789437462.381670237,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.528908,8.856905,57.620285,2.177905,2.165508,0.063559
1,1789437462.386857271,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.49588,8.829607,57.532606,2.183497,2.169775,0.067572
1,1789437462.392015457,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.506018,8.803239,57.307688,2.180918,2.164802,0.072201
1,1789437462.397039890,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.554162,8.784349,57.451447,2.182331,2.168522,0.069414
1,1789437462.401941061,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.640184,8.743138,57.523571,2.179919,2.17069,0.068479
1,1789437462.406743288,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.64329,8.77701,57.372906,2.17875,2.17202,0.07336
1,1789437462.411834955,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.63854,8.806222,57.442264,2.180393,2.170059,0.069646
1,1789437462.416631222,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.586327,8.842539,57.415016,2.179718,2.16843,0.069669
1,1789437462.421545267,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.520704,8.857374,57.494079,2.183111,2.169352,0.066543
1,1789437462.426719427,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.503542,8.858006,57.434394,2.179915,2.164952,0.06963
1,1789437462.431583405,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.519991,8.758105,57.215166,2.184055,2.168753,0.079264
1,1789437462.436624289,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.590588,8.783204,57.435932,2.179635,2.166954,0.071333
1,1789437462.441768885,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.629201,8.757817,57.379251,2.182217,2.171637,0.071424
1,1789437462.446788788,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.621856,8.802776,57.405569,2.179386,2.170637,0.070068
1,1789437462.451593161,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.606994,8.836905,57.541509,2.178907,2.17092,0.067558
1,1789437462.456528425,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.533209,8.850064,57.40331,2.181299,2.168164,0.067961
1,1789437462.461812258,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.507367,8.863745,57.465653,2.179733,2.168007,0.066058
1,1789437462.466793060,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.486806,8.812419,57.682853,2.185064,2.169657,0.062455
1,1789437462.471753120,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.537146,8.829458,57.412417,2.177915,2.167941,0.06797
1,1789437462.476828575,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.602526,8.743679,57.445116,2.184534,2.172623,0.072041
1,1789437462.481760740,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.650905,8.788242,57.520743,2.177384,2.172044,0.066589
1,1789437462.486621618,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.653433,8.785625,57.482336,2.180869,2.171064,0.065662
1,1789437462.491748095,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.598145,8.825277,57.286822,2.178659,2.169672,0.071262
1,1789437462.496691465,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.524315,8.845777,57.458756,2.178955,2.166724,0.067607
1,1789437462.501507759,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.461466,8.849542,57.535967,2.181103,2.165551,0.069195
1,1789437462.506579638,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.516292,8.804998,57.383297,2.181589,2.1686,0.073393
1,1789437462.511790037,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.582638,8.779346,57.453126,2.18215,2.167873,0.070491
1,1789437462.516697168,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.656385,8.751154,57.53374,2.180714,2.17177,0.069126
1,1789437462.521542549,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.642169,8.782934,57.430641,2.183403,2.169094,0.068104
1,1789437462.526912689,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.653525,8.804727,57.394275,2.178398,2.17121,0.06886
1,1789437462.531642914,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.523318,8.873228,57.551697,2.179906,2.167607,0.067489
1,1789437462.536687374,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.4393,8.872179,57.522948,2.18231,2.16636,0.072782
1,1789437462.541884899,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.488218,8.825734,57.321415,2.184059,2.16882,0.075365
1,1789437462.546861887,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.543113,8.77834,57.439326,2.183192,2.16898,0.067634
1,1789437462.551572084,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.651854,8.722382,57.469828,2.183939,2.171544,0.069993
1,1789437462.558093786,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.657815,8.800759,57.339405,2.179575,2.170709,0.075512
1,1789437462.563476801,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.642388,8.815453,57.456535,2.179309,2.169607,0.066731
1,1789437462.567903757,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.639349,8.77575,57.373923,2.181635,2.172649,0.074058
1,1789437462.573290825,0.534158716465,-0.256736136472,0.558003648975,-2.49763059295,-1.8602827968,-0.022775353578,3.603123,8.827662,57.42147,2.176767,2.169569,0.06807
