unix_time_s,robotmode,safetystatus,program_state
1789616395.8785048,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616395.930923,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616395.9703643,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.0192013,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.0687084,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.119008,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.1691482,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.2188563,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.2690399,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.3278139,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.377684,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.4194841,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.469755,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.5195715,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.5694623,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.6197736,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.6698375,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.7200282,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.7702222,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.8201509,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.8701665,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.9326918,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616396.984039,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.0205042,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.0704224,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.1208062,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.170873,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.220651,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.2709527,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.3209217,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.3711314,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.4210057,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616397.4814713,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
